IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
5470,sub,windchime16,19,pos,20,1,21,2,743,1,1.0282212860001891
9900,post_new,NA,145,neg,20,1,21,2,744,1,0.9380571570000029
4614,post_new,NA,61,pos,20,1,21,2,745,1,0.8994196610001381
2691,post_new,NA,99,neg,20,1,21,2,746,1,1.1691862609986856
2389,sub,fan2,21,pos,20,1,21,2,747,1,0.9000429129991971
2980,t,exercise_equipment5,58,neu,20,1,21,2,748,1,0.7189754690007248
8496,post_new,NA,81,pos,20,1,21,2,749,1,0.8135112410018337
7506,post_new,NA,176,neu,20,1,21,2,750,1,0.824336054000014
2314,sub,glove6,47,pos,20,1,21,2,751,1,0.81474853400141
8205,sub,exercise_equipment5,58,pos,20,1,21,2,752,1,0.7544026830000803
9415,b,ringbinder8,10,neg1,20,1,21,2,753,1,1.0489069370014477
2205,nt,backpack6,15,neg2,20,1,21,2,754,1,0.7283904469986737
9050,post_new,NA,123,neg,20,1,21,2,755,1,1.0485776900022756
2487,t,frame10,55,neu,20,1,21,2,756,1,0.8505694190025679
8120,t,tent4,44,pos,20,1,21,2,757,1,0.6206248960006633
2398,t,rollerskates16,39,pos,20,1,21,2,758,1,0.8014662750028947
9428,b,balloon10,11,neg1,20,1,21,2,759,1,0.6566247780028789
2191,post_new,NA,154,neu,20,1,21,2,760,1,0.5765901240010862
2390,filler,button5,53,neu,20,1,21,2,761,1,0.9231455089975498
6312,post_new,NA,112,neg,20,1,21,2,762,1,0.8621670510001422
5910,post_new,NA,86,pos,20,1,21,2,763,1,0.6494068299980427
2341,post_new,NA,87,pos,20,1,21,2,764,1,0.8200998770007573
2154,filler,seashell9,36,pos,20,1,21,2,765,1,0.7521883669978706
2700,post_new,NA,100,neg,20,1,21,2,766,1,0.8000565549991734
2339,sub,tent4,44,pos,20,1,21,2,767,1,0.7549496840001666
2560,sub,pokercard14,33,pos,20,1,21,2,768,0,1.1266493650000484
7580,sub,abacus9,22,pos,20,1,21,2,769,1,0.6123258990010072
2598,sub,frisbee0,16,pos,20,1,21,2,770,0,1.1183641759998864
2053,post_new,NA,94,neg,20,1,21,2,771,1,0.7520820790014113
4621,post_new,NA,110,neg,20,1,21,2,772,1,0.6537510900016059
3350,post_new,NA,109,neg,20,1,21,2,773,1,0.5998536539991619
9600,post_new,NA,142,neg,20,1,21,2,774,1,0.8982788530011021
1750,sub,coin15,41,pos,20,1,21,2,775,1,0.8283429119983339
9425,nt,turtle3,26,neg2,20,1,21,2,776,1,0.7390880860002653
2037,sub,toothpaste14,17,pos,20,1,21,2,777,1,0.8024035529997491
7242,post_new,NA,174,neu,20,1,21,2,778,1,0.7085150499988231
2309,filler,decorativescreen10,50,neu,20,1,21,2,779,1,0.7396041089996288
2278,post_new,NA,98,neg,20,1,21,2,780,1,0.6982800119985768
7440,post_new,NA,60,pos,20,1,21,2,781,1,0.8139446150016738
1271,post_new,NA,91,neg,20,1,21,2,782,1,0.6420868720015278
9419,post_new,NA,134,neg,20,1,21,2,783,1,0.7478002720017685
9187,b,dresser12,8,neg1,20,1,21,2,784,1,0.9059204759978456
3216,b,compass1,2,neg1,20,1,21,2,785,1,1.390284872999473
8031,sub,tape8,18,pos,20,1,21,2,786,0,0.6622355319996132
9921,nt,dumbbell0,29,neg2,20,1,21,2,787,1,0.8195998030023475
9910,nt,bearteddy16,28,neg2,20,1,21,2,788,1,0.7206286920009006
2091,t,scissors5,35,pos,20,1,21,2,789,1,0.6004924459994072
2273,t,handbag3,48,neu,20,1,21,2,790,1,1.1913461570002255
9001,post_new,NA,120,neg,20,1,21,2,791,1,0.6981163880009262
6821,nt,abacus9,22,neg2,20,1,21,2,792,1,0.8131022669986123
9421,post_new,NA,135,neg,20,1,21,2,793,1,0.6628237209988583
2340,filler,key3,37,pos,20,1,21,2,794,1,0.6780402420008613
9611,b,stapler5,12,neg1,20,1,21,2,795,1,0.6627238599976408
7325,t,powerstrip12,43,pos,20,1,21,2,796,1,0.6118080029991688
5780,sub,scissors5,35,pos,20,1,21,2,797,1,0.6272414630002459
2490,nt,tape8,18,neg2,20,1,21,2,798,1,0.7489554780004255
1340,t,hairbrush9,30,pos,20,1,21,2,799,1,0.7118439760015463
8499,post_new,NA,71,pos,20,1,21,2,800,1,0.8002008789990214
5833,post_new,NA,88,pos,20,1,21,2,801,1,0.69840943500094
9321,nt,scale13,25,neg2,20,1,21,2,802,1,0.7058870379987638
3211,post_new,NA,169,neu,20,1,21,2,803,1,0.790500429997337
2383,filler,cookpot16,52,neu,20,1,21,2,804,1,0.5791354029970535
2158,post_new,NA,63,pos,20,1,21,2,805,1,0.7781708279981103
2749,t,gift15,56,neu,20,1,21,2,806,1,0.5620490690016595
2299,sub,clock1,57,pos,20,1,21,2,807,1,0.9273004079987004
8162,sub,suitcase9,31,pos,20,1,21,2,808,1,1.0511597769982473
9183,post_new,NA,125,neg,20,1,21,2,809,1,0.7026832569972612
7279,sub,broom11,49,pos,20,1,21,2,810,0,0.8202726540002914
2594,post_new,NA,67,pos,20,1,21,2,811,1,0.7335441470022488
2208,sub,bearteddy16,28,pos,20,1,21,2,812,1,1.0996885189997556
2750,b,doorknob4,1,neg1,20,1,21,2,813,1,0.7017076740012271
2032,post_new,NA,152,neu,20,1,21,2,814,1,0.6925236830029462
1920,filler,bowtie11,34,pos,20,1,21,2,815,1,0.6481171140003426
6571,post_new,NA,116,neg,20,1,21,2,816,1,1.3287629629994626
9301,nt,nunchaku16,24,neg2,20,1,21,2,817,1,0.6124952989994199
2377,post_new,NA,157,neu,20,1,21,2,818,1,1.1881008089985698
8065,post_new,NA,178,neu,20,1,21,2,819,1,0.8594435430022713
8330,sub,dumbbell0,29,pos,20,1,21,2,820,1,0.8500467310004751
9290,b,hourglass16,9,neg1,20,1,21,2,821,1,0.7994051929999841
7234,post_new,NA,173,neu,20,1,21,2,822,1,0.8521009010000853
2102,t,microscope1,46,neu,20,1,21,2,823,1,0.5639106849994278
5199,sub,microscope1,46,pos,20,1,21,2,824,1,0.7598123729985673
6838,b,tennisracquet7,6,neg1,20,1,21,2,825,1,0.7991415289980068
2456,nt,toothpaste14,17,neg2,20,1,21,2,826,1,0.7023838590030209
9903,post_new,NA,147,neg,20,1,21,2,827,1,1.0502607689995784
8497,post_new,NA,83,pos,20,1,21,2,828,1,0.8028436719978345
9927,post_new,NA,149,neg,20,1,21,2,829,1,0.8026509170013014
1303,t,cushion2,45,neu,20,1,21,2,830,1,0.6508974340031273
3300,b,umbrella2,3,neg1,20,1,21,2,831,1,0.7124896790010098
2683,b,binoculars14,0,neg1,20,1,21,2,832,1,0.6482613980006136
9424,post_new,NA,137,neg,20,1,21,2,833,1,0.799248377999902
2435,post_new,NA,161,neu,20,1,21,2,834,1,1.1110223319992656
4628,sub,turtle3,26,pos,20,1,21,2,835,1,1.1033727750000253
8161,post_new,NA,69,pos,20,1,21,2,836,1,0.6486749520008743
2530,t,lei9,40,pos,20,1,21,2,837,1,0.6487395139993168
7230,filler,cookingpan3,42,pos,20,1,21,2,838,1,0.5990914389985846
2141,post_new,NA,97,neg,20,1,21,2,839,1,0.7630843299994012
2900,post_new,NA,104,neg,20,1,21,2,840,1,0.7499336410000979
4626,t,coin15,41,pos,20,1,21,2,841,1,0.6000111709981866
3195,nt,garbagetrash14,20,neg2,20,1,21,2,842,1,0.540621434996865
9184,post_new,NA,126,neg,20,1,21,2,843,1,0.7738001340003393
