IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2396,filler,frame10,54,neu,10,1,22,2,368,0,,0.0
2102,filler,turtle3,46,neu,10,1,22,2,369,0,0,0.969
2383,filler,frisbee0,52,neu,10,1,22,2,370,0,0,0.786
2154,filler,microwave1,36,pos,10,1,22,2,371,0,1,0.887
7230,filler,coin15,42,pos,10,1,22,2,372,0,0,0.404
2091,filler,chessboard14,35,pos,10,1,22,2,373,0,1,0.671
8120,filler,microscope1,44,pos,10,1,22,2,374,0,2,1.004
7325,filler,vase15,43,pos,10,1,22,2,375,0,0,0.703
2382,filler,scissors5,51,neu,10,1,22,2,376,0,0,0.287
2308,filler,toothpaste14,49,neu,10,1,22,2,377,0,0,0.154
2456,nt,umbrella2,17,neg2,10,1,22,2,413,1,0,1.053
2373,t,hairbrush9,38,pos,10,1,22,2,414,1,0,0.537
1659,t,handbag3,32,pos,10,1,22,2,415,1,1,0.354
1340,t,tennisracquet7,30,pos,10,1,22,2,416,1,1,0.387
2490,nt,scale13,18,neg2,10,1,22,2,417,1,0,0.335
2870,t,clock1,57,neu,10,1,22,2,418,1,0,0.904
2345.1,nt,ringbinder8,16,neg2,10,1,22,2,419,1,0,0.354
7057,t,button5,59,neu,10,1,22,2,420,1,0,0.354
2340,t,suitcase9,37,pos,10,1,22,2,421,1,0,0.37
3195,nt,powerstrip12,20,neg2,10,1,22,2,422,1,1,0.254
1710,t,bonzai14,33,pos,10,1,22,2,423,1,0,0.32
9163,nt,binoculars14,23,neg2,10,1,22,2,424,1,0,0.371
1920,t,cheesegrater14,34,pos,10,1,22,2,425,1,2,1.004
2980,t,hourglass16,58,neu,10,1,22,2,426,1,0,0.92
6821,nt,cookie1,22,neg2,10,1,22,2,427,1,2,0.871
9910,nt,tent4,28,neg2,10,1,22,2,428,1,0,0.653
2309,t,tape8,50,neu,10,1,22,2,429,1,0,0.92
1601,t,cookingpan3,31,pos,10,1,22,2,430,1,2,0.337
2205,nt,bowtie11,15,neg2,10,1,22,2,431,1,0,0.437
2487,t,seashell9,55,neu,10,1,22,2,432,1,2,0.287
9921,nt,glove6,29,neg2,10,1,22,2,433,1,2,0.303
2590,nt,calculator3,19,neg2,10,1,22,2,434,1,0,0.287
2390,t,dumbbell0,53,neu,10,1,22,2,435,1,0,0.287
2272,t,windchime16,47,neu,10,1,22,2,436,1,0,0.453
1303,t,nunchaku16,45,neu,10,1,22,2,437,1,0,0.454
9301,nt,backpack6,24,neg2,10,1,22,2,438,1,2,1.287
2530,t,camera7,40,pos,10,1,22,2,439,1,2,0.736
9599,nt,decorativescreen10,27,neg2,10,1,22,2,440,1,0,0.837
2273,t,butterfly8,48,neu,10,1,22,2,441,1,1,0.437
4626,t,pokercard14,41,pos,10,1,22,2,442,1,0,0.255
3500,nt,stapler5,21,neg2,10,1,22,2,443,1,0,0.737
2749,t,abacus9,56,neu,10,1,22,2,444,1,2,0.287
9425,nt,garbagetrash14,26,neg2,10,1,22,2,445,1,2,0.437
9321,nt,cheese8,25,neg2,10,1,22,2,446,1,0,0.587
2398,t,dresser12,39,pos,10,1,22,2,447,1,2,0.754
9910,nt,tent4,28,neg2,10,1,22,2,448,2,1,1.121
2373,t,hairbrush9,38,pos,10,1,22,2,449,2,1,0.304
1303,t,nunchaku16,45,neu,10,1,22,2,450,2,0,0.271
2390,t,dumbbell0,53,neu,10,1,22,2,451,2,2,0.304
9321,nt,cheese8,25,neg2,10,1,22,2,452,2,0,0.237
2309,t,tape8,50,neu,10,1,22,2,453,2,2,0.271
9301,nt,backpack6,24,neg2,10,1,22,2,454,2,0,0.62
3195,nt,powerstrip12,20,neg2,10,1,22,2,455,2,0,1.054
