IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2390,filler,powerstrip12,53,neu,36,1,19,1,347,0,0,1.337
2272,filler,fan2,47,neu,36,1,19,1,348,0,0,0.687
1601,filler,lei9,31,pos,36,1,19,1,349,0,1,1.037
2398,filler,seashell9,39,pos,36,1,19,1,350,0,2,0.687
2749,filler,microscope1,56,neu,36,1,19,1,351,0,1,1.02
7230,filler,rollerskates16,42,pos,36,1,19,1,352,0,1,0.487
2308,filler,hourglass16,49,neu,36,1,19,1,353,0,0,0.537
7325,filler,decorativescreen10,43,pos,36,1,19,1,354,0,1,1.07
1303,filler,stapler5,45,neu,36,1,19,1,355,0,0,0.471
1340,filler,dumbbell0,30,pos,36,1,19,1,356,0,0,0.938
1659,t,turtle3,32,pos,36,1,19,1,392,1,,0.0
2980,t,handbag3,58,neu,36,1,19,1,393,1,0,0.621
9611,nt,cheese8,12,neg1,36,1,19,1,394,1,0,0.371
9909,nt,tennisracquet7,14,neg1,36,1,19,1,395,1,0,0.587
2383,t,button5,52,neu,36,1,19,1,396,1,1,0.371
1710,t,lock14,33,pos,36,1,19,1,397,1,0,0.387
6838,nt,clock1,6,neg1,36,1,19,1,398,1,1,0.387
2750,nt,toothpaste14,1,neg1,36,1,19,1,399,1,0,0.471
2373,t,chessboard14,38,pos,36,1,19,1,400,1,1,0.337
9428,nt,butterfly8,11,neg1,36,1,19,1,401,1,0,0.387
2102,t,gift15,46,neu,36,1,19,1,402,1,1,0.371
3216,nt,scale13,2,neg1,36,1,19,1,403,1,2,0.471
2870,t,garbagetrash14,57,neu,36,1,19,1,404,1,0,0.587
2091,t,umbrella2,35,pos,36,1,19,1,405,1,0,0.388
9415,nt,doorknob4,10,neg1,36,1,19,1,406,1,0,0.338
2530,t,pokercard14,40,pos,36,1,19,1,407,1,2,0.687
9290,nt,tent4,9,neg1,36,1,19,1,408,1,0,0.37
1920,t,cushion2,34,pos,36,1,19,1,409,1,0,0.437
2382,t,key3,51,neu,36,1,19,1,410,1,0,0.37
6520,nt,microwave1,5,neg1,36,1,19,1,411,1,0,0.387
7057,t,bonzai14,59,neu,36,1,19,1,412,1,1,0.337
3300,nt,cookpot16,3,neg1,36,1,19,1,413,1,0,0.288
6212,nt,frame10,4,neg1,36,1,19,1,414,1,0,0.304
8120,t,ringbinder8,44,pos,36,1,19,1,415,1,2,0.353
2309,t,bowtie11,50,neu,36,1,19,1,416,1,2,0.37
2396,t,exercise_equipment5,54,neu,36,1,19,1,417,1,0,0.487
2683,nt,windchime16,0,neg1,36,1,19,1,418,1,0,0.287
2340,t,cookingpan3,37,pos,36,1,19,1,419,1,0,0.304
9187,nt,camera7,8,neg1,36,1,19,1,420,1,0,0.437
4626,t,backpack6,41,pos,36,1,19,1,421,1,1,0.42
2273,t,abacus9,48,neu,36,1,19,1,422,1,2,0.387
