IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2487,filler,bearteddy16,55,neu,7,1,22,2,364,0,,0.0
7230,filler,tape8,42,pos,7,1,22,2,365,0,2,0.669
2382,filler,frame10,51,neu,7,1,22,2,366,0,0,0.404
1601,filler,balloon10,31,pos,7,1,22,2,367,0,2,0.321
2530,filler,vase15,40,pos,7,1,22,2,368,0,0,0.404
1659,filler,microwave1,32,pos,7,1,22,2,369,0,1,0.27
1710,filler,dresser12,33,pos,7,1,22,2,370,0,0,0.32
2980,filler,binoculars14,58,neu,7,1,22,2,371,0,1,0.254
2396,filler,cookingpan3,54,neu,7,1,22,2,372,0,1,0.303
2272,filler,umbrella2,47,neu,7,1,22,2,373,0,2,0.27
2870,t,dumbbell0,57,neu,7,1,22,2,409,1,1,0.387
3500,nt,decorativescreen10,21,neg2,7,1,22,2,410,1,2,0.387
9910,nt,stapler5,28,neg2,7,1,22,2,411,1,1,0.47
7057,t,scale13,59,neu,7,1,22,2,412,1,2,0.321
1340,t,hairbrush9,30,pos,7,1,22,2,413,1,2,0.254
6821,nt,toothpaste14,22,neg2,7,1,22,2,414,1,2,0.304
9921,nt,button5,29,neg2,7,1,22,2,415,1,2,0.254
2091,t,turtle3,35,pos,7,1,22,2,416,1,2,0.22
2308,t,tennisracquet7,49,neu,7,1,22,2,417,1,2,0.27
2373,t,abacus9,38,pos,7,1,22,2,418,1,2,0.254
2345.1,nt,glove6,16,neg2,7,1,22,2,419,1,2,0.237
3195,nt,pokercard14,20,neg2,7,1,22,2,420,1,2,0.237
2273,t,butterfly8,48,neu,7,1,22,2,421,1,1,0.77
9599,nt,hourglass16,27,neg2,7,1,22,2,422,1,1,0.304
8120,t,exercise_equipment5,44,pos,7,1,22,2,423,1,2,0.47
1303,t,nunchaku16,45,neu,7,1,22,2,424,1,1,0.337
4626,t,lei9,41,pos,7,1,22,2,425,1,2,0.287
9301,nt,frisbee0,24,neg2,7,1,22,2,426,1,2,0.32
9321,nt,suitcase9,25,neg2,7,1,22,2,427,1,1,0.37
2102,t,rollerskates16,46,neu,7,1,22,2,428,1,1,0.354
2398,t,broom11,39,pos,7,1,22,2,429,1,0,0.387
2749,t,tent4,56,neu,7,1,22,2,430,1,2,0.286
2456,nt,backpack6,17,neg2,7,1,22,2,431,1,1,0.287
2390,t,doorknob4,53,neu,7,1,22,2,432,1,2,0.287
9163,nt,seashell9,23,neg2,7,1,22,2,433,1,2,0.303
2309,t,chessboard14,50,neu,7,1,22,2,434,1,2,0.27
2490,nt,coin15,18,neg2,7,1,22,2,435,1,2,0.27
9425,nt,microscope1,26,neg2,7,1,22,2,436,1,2,0.237
2383,t,lock14,52,neu,7,1,22,2,437,1,1,0.52
2154,t,bowtie11,36,pos,7,1,22,2,438,1,1,0.304
1920,t,bonzai14,34,pos,7,1,22,2,439,1,1,0.32
2590,nt,hanger9,19,neg2,7,1,22,2,440,1,2,0.271
2340,t,camera7,37,pos,7,1,22,2,441,1,2,0.287
7325,t,scissors5,43,pos,7,1,22,2,442,1,2,0.288
2205,nt,cookie1,15,neg2,7,1,22,2,443,1,2,0.288
1303,t,nunchaku16,45,neu,7,1,22,2,444,2,1,0.42
1920,t,bonzai14,34,pos,7,1,22,2,445,2,1,0.454
2590,nt,hanger9,19,neg2,7,1,22,2,446,2,2,0.287
1340,t,hairbrush9,30,pos,7,1,22,2,447,2,2,0.27
8120,t,exercise_equipment5,44,pos,7,1,22,2,448,2,2,0.337
2345.1,nt,glove6,16,neg2,7,1,22,2,449,2,2,0.254
9301,nt,frisbee0,24,neg2,7,1,22,2,450,2,2,0.288
2373,t,abacus9,38,pos,7,1,22,2,451,2,2,0.27
2749,t,tent4,56,neu,7,1,22,2,452,2,2,0.286
6821,nt,toothpaste14,22,neg2,7,1,22,2,453,2,2,0.271
3500,nt,decorativescreen10,21,neg2,7,1,22,2,454,2,2,0.238
2154,t,bowtie11,36,pos,7,1,22,2,455,2,1,0.37
2870,t,dumbbell0,57,neu,7,1,22,2,456,2,0,0.37
2102,t,rollerskates16,46,neu,7,1,22,2,457,2,0,0.371
4626,t,lei9,41,pos,7,1,22,2,458,2,2,0.354
2340,t,camera7,37,pos,7,1,22,2,459,2,2,0.271
9921,nt,button5,29,neg2,7,1,22,2,460,2,2,0.321
3195,nt,pokercard14,20,neg2,7,1,22,2,461,2,2,0.287
7325,t,scissors5,43,pos,7,1,22,2,462,2,2,0.237
2383,t,lock14,52,neu,7,1,22,2,463,2,1,0.337
2490,nt,coin15,18,neg2,7,1,22,2,464,2,2,0.288
9599,nt,hourglass16,27,neg2,7,1,22,2,465,2,2,0.337
2091,t,turtle3,35,pos,7,1,22,2,466,2,2,0.42
2273,t,butterfly8,48,neu,7,1,22,2,467,2,1,0.354
9425,nt,microscope1,26,neg2,7,1,22,2,468,2,2,0.304
2398,t,broom11,39,pos,7,1,22,2,469,2,0,0.454
9163,nt,seashell9,23,neg2,7,1,22,2,470,2,2,0.353
9321,nt,suitcase9,25,neg2,7,1,22,2,471,2,1,0.304
2390,t,doorknob4,53,neu,7,1,22,2,472,2,2,0.37
2309,t,chessboard14,50,neu,7,1,22,2,473,2,2,0.371
2456,nt,backpack6,17,neg2,7,1,22,2,474,2,1,0.354
7057,t,scale13,59,neu,7,1,22,2,475,2,2,0.287
9910,nt,stapler5,28,neg2,7,1,22,2,476,2,2,0.437
2205,nt,cookie1,15,neg2,7,1,22,2,477,2,2,0.37
2308,t,tennisracquet7,49,neu,7,1,22,2,478,2,2,0.288
1340,t,hairbrush9,30,pos,7,1,22,2,479,3,2,0.287
2490,nt,coin15,18,neg2,7,1,22,2,480,3,2,0.337
2456,nt,backpack6,17,neg2,7,1,22,2,481,3,1,0.404
7057,t,scale13,59,neu,7,1,22,2,482,3,2,0.27
2273,t,butterfly8,48,neu,7,1,22,2,483,3,0,0.321
2309,t,chessboard14,50,neu,7,1,22,2,484,3,2,0.304
2345.1,nt,glove6,16,neg2,7,1,22,2,485,3,1,0.22
2749,t,tent4,56,neu,7,1,22,2,486,3,2,0.254
2154,t,bowtie11,36,pos,7,1,22,2,487,3,1,0.321
6821,nt,toothpaste14,22,neg2,7,1,22,2,488,3,2,0.254
3195,nt,pokercard14,20,neg2,7,1,22,2,489,3,2,0.354
2383,t,lock14,52,neu,7,1,22,2,490,3,1,0.537
7325,t,scissors5,43,pos,7,1,22,2,491,3,2,0.287
2398,t,broom11,39,pos,7,1,22,2,492,3,1,0.354
