IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
1920,filler,tent4,34,pos,27,0,20,1,0
2102,filler,rollerskates16,46,neu,27,0,20,1,1
2530,filler,microwave1,40,pos,27,0,20,1,2
1303,filler,calculator3,45,neu,27,0,20,1,3
2383,filler,dumbbell0,52,neu,27,0,20,1,4
9910,b,umbrella2,28,neg2,27,0,20,1,5
9599,b,lei9,27,neg2,27,0,20,1,6
6520,nt,cookpot16,5,neg1,27,0,20,1,7
9909,nt,handbag3,14,neg1,27,0,20,1,8
2396,t,key3,54,neu,27,0,20,1,9
9163,b,microscope1,23,neg2,27,0,20,1,10
2273,t,nunchaku16,48,neu,27,0,20,1,11
2487,t,scissors5,55,neu,27,0,20,1,12
9290,nt,chessboard14,9,neg1,27,0,20,1,13
9428,nt,button5,11,neg1,27,0,20,1,14
2345.1,b,compass1,16,neg2,27,0,20,1,15
2980,t,turtle3,58,neu,27,0,20,1,16
9921,b,fan2,29,neg2,27,0,20,1,17
1659,t,frisbee0,32,pos,27,0,20,1,18
9611,nt,powerstrip12,12,neg1,27,0,20,1,19
3195,b,toothpaste14,20,neg2,27,0,20,1,20
2490,b,ringbinder8,18,neg2,27,0,20,1,21
2750,nt,bowtie11,1,neg1,27,0,20,1,22
6821,b,coin15,22,neg2,27,0,20,1,23
2272,t,hairbrush9,47,neu,27,0,20,1,24
6212,nt,tennisracquet7,4,neg1,27,0,20,1,25
9187,nt,hanger9,8,neg1,27,0,20,1,26
2749,t,gift15,56,neu,27,0,20,1,27
9301,b,pokercard14,24,neg2,27,0,20,1,28
2309,t,seashell9,50,neu,27,0,20,1,29
2590,b,bonzai14,19,neg2,27,0,20,1,30
2382,t,cheesegrater14,51,neu,27,0,20,1,31
3216,nt,suitcase9,2,neg1,27,0,20,1,32
9075,nt,cookie1,7,neg1,27,0,20,1,33
2373,t,cushion2,38,pos,27,0,20,1,34
1710,t,broom11,33,pos,27,0,20,1,35
2205,b,garbagetrash14,15,neg2,27,0,20,1,36
9321,b,backpack6,25,neg2,27,0,20,1,37
2683,nt,lock14,0,neg1,27,0,20,1,38
9908,nt,frame10,13,neg1,27,0,20,1,39
2390,t,dresser12,53,neu,27,0,20,1,40
2340,t,cheese8,37,pos,27,0,20,1,41
1340,t,scale13,30,pos,27,0,20,1,42
2870,t,butterfly8,57,neu,27,0,20,1,43
2398,t,glove6,39,pos,27,0,20,1,44
8120,t,binoculars14,44,pos,27,0,20,1,45
9425,b,doorknob4,26,neg2,27,0,20,1,46
7325,t,vase15,43,pos,27,0,20,1,47
1601,t,stapler5,31,pos,27,0,20,1,48
3500,b,hourglass16,21,neg2,27,0,20,1,49
4626,t,clock1,41,pos,27,0,20,1,50
3300,nt,camera7,3,neg1,27,0,20,1,51
9415,nt,decorativescreen10,10,neg1,27,0,20,1,52
2456,b,abacus9,17,neg2,27,0,20,1,53
6838,nt,tape8,6,neg1,27,0,20,1,54
2091,filler,exercise_equipment5,35,pos,27,0,20,1,55
7057,filler,cookingpan3,59,neu,27,0,20,1,56
2308,filler,balloon10,49,neu,27,0,20,1,57
7230,filler,windchime16,42,pos,27,0,20,1,58
2154,filler,bearteddy16,36,pos,27,0,20,1,59
