IAPS,valence,cond,cue,sub,time,order
4700,pos,sub,cheese8,4700,0,304
1419,pos,sub,cushion2,1419,0,305
2391,pos,sub,hairbrush9,2391,0,306
2598,pos,pre_new,microscope1,2598,0,307
7279,pos,sub,ringbinder8,7279,0,308
2158,pos,pre_new,windchime16,2158,0,309
8118,pos,sub,dumbbell0,8118,0,310
2224,pos,sub,hanger9,2224,0,311
2208,pos,pre_new,frisbee0,2208,0,312
1650,pos,sub,lei9,1650,0,313
2302,pos,sub,compass1,2302,0,314
7280,pos,sub,scale13,7280,0,315
4612,pos,sub,key3,4612,0,316
1441,pos,sub,backpack6,1441,0,317
8470,pos,sub,powerstrip12,8470,0,318
4614,pos,sub,bearteddy16,4614,0,319
2035,pos,sub,glove6,2035,0,320
2314,pos,pre_new,suitcase9,2314,0,321
2156,pos,sub,vase15,2156,0,322
2030,pos,sub,frame10,2030,0,323
2560,pos,sub,decorativescreen10,2560,0,324
2331,pos,sub,tape8,2331,0,325
2346,pos,sub,clock1,2346,0,326
8499,pos,pre_new,bonzai14,8499,0,327
2370,pos,sub,umbrella2,2370,0,328
8162,pos,sub,gift15,8162,0,329
2341,pos,sub,microwave1,2341,0,330
2389,pos,sub,binoculars14,2389,0,331
8210,pos,sub,cookpot16,8210,0,332
8600,pos,sub,camera7,8600,0,333
1811,pos,pre_new,garbagetrash14,1811,0,334
8330,pos,sub,toothpaste14,8330,0,335
8030,pos,sub,lock14,8030,0,336
7405,pos,sub,cookingpan3,7405,0,337
8161,pos,pre_new,chessboard14,8161,0,338
2388,pos,sub,nunchaku16,2388,0,339
5726,pos,pre_new,cookie1,5726,0,340
8370,pos,pre_new,butterfly8,8370,0,341
1750,pos,pre_new,tent4,1750,0,342
5833,pos,sub,fan2,5833,0,343
1463,pos,sub,turtle3,1463,0,344
5621,pos,sub,scissors5,5621,0,345
8496,pos,sub,broom11,8496,0,346
2594,pos,sub,rollerskates16,2594,0,347
2655,pos,sub,coin15,2655,0,348
2346,pos,sub,clock1,2346,1,359
8470,pos,sub,powerstrip12,8470,1,360
2389,pos,sub,binoculars14,2389,1,361
2370,pos,sub,umbrella2,2370,1,362
8162,pos,sub,gift15,8162,1,363
8118,pos,sub,dumbbell0,8118,1,364
2156,pos,sub,vase15,2156,1,365
5833,pos,sub,fan2,5833,1,366
2388,pos,sub,nunchaku16,2388,1,367
2560,pos,sub,decorativescreen10,2560,1,368
1650,pos,sub,lei9,1650,1,369
5621,pos,sub,scissors5,5621,1,370
1463,pos,sub,turtle3,1463,1,371
2391,pos,sub,hairbrush9,2391,1,372
7279,pos,sub,ringbinder8,7279,1,373
4614,pos,sub,bearteddy16,4614,1,374
8600,pos,sub,camera7,8600,1,375
2594,pos,sub,rollerskates16,2594,1,376
2341,pos,sub,microwave1,2341,1,377
7280,pos,sub,scale13,7280,1,378
2302,pos,sub,compass1,2302,1,379
2224,pos,sub,hanger9,2224,1,380
4612,pos,sub,key3,4612,1,381
7405,pos,sub,cookingpan3,7405,1,382
2035,pos,sub,glove6,2035,1,383
4700,pos,sub,cheese8,4700,1,384
2331,pos,sub,tape8,2331,1,385
2030,pos,sub,frame10,2030,1,386
1441,pos,sub,backpack6,1441,1,387
2655,pos,sub,coin15,2655,1,388
8210,pos,sub,cookpot16,8210,1,389
8330,pos,sub,toothpaste14,8330,1,390
8030,pos,sub,lock14,8030,1,391
1419,pos,sub,cushion2,1419,1,392
8496,pos,sub,broom11,8496,1,393
