IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2487,filler,bearteddy16,55,neu,7,1,22,2,914,6,3,1
2272,filler,umbrella2,47,neu,7,1,22,2,915,5,1,1
7230,filler,tape8,42,pos,7,1,22,2,916,7,1,1
2382,filler,frame10,51,neu,7,1,22,2,917,5,1,1
2980,filler,binoculars14,58,neu,7,1,22,2,918,,,0
9908,b,cheesegrater14,13,neg1,7,1,22,2,919,4,1,1
6838,b,handbag3,6,neg1,7,1,22,2,920,,,0
2345.1,nt,glove6,16,neg2,7,1,22,2,921,,,0
3195,nt,pokercard14,20,neg2,7,1,22,2,922,,,0
6821,nt,toothpaste14,22,neg2,7,1,22,2,923,,,0
2102,t,rollerskates16,46,neu,7,1,22,2,924,,,0
9425,nt,microscope1,26,neg2,7,1,22,2,925,5,1,0
9163,nt,seashell9,23,neg2,7,1,22,2,926,4,1,1
9599,nt,hourglass16,27,neg2,7,1,22,2,927,,,0
2308,t,tennisracquet7,49,neu,7,1,22,2,928,5,2,1
8120,t,exercise_equipment5,44,pos,7,1,22,2,929,6,1,1
9187,b,cushion2,8,neg1,7,1,22,2,930,2,1,1
9611,b,cheese8,12,neg1,7,1,22,2,931,,,0
9075,b,clock1,7,neg1,7,1,22,2,932,,,0
2373,t,abacus9,38,pos,7,1,22,2,933,4,1,0
2750,b,cookpot16,1,neg1,7,1,22,2,934,4,1,1
2309,t,chessboard14,50,neu,7,1,22,2,935,6,1,1
4626,t,lei9,41,pos,7,1,22,2,936,8,1,1
6212,b,calculator3,4,neg1,7,1,22,2,937,4,1,0
2456,nt,backpack6,17,neg2,7,1,22,2,938,,,0
1340,t,hairbrush9,30,pos,7,1,22,2,939,6,1,1
2398,t,broom11,39,pos,7,1,22,2,940,,,0
2390,t,doorknob4,53,neu,7,1,22,2,941,5,1,1
2091,t,turtle3,35,pos,7,1,22,2,942,9,1,0
9415,b,key3,10,neg1,7,1,22,2,943,3,1,1
2273,t,butterfly8,48,neu,7,1,22,2,944,6,1,1
3300,b,compass1,3,neg1,7,1,22,2,945,3,1,1
9290,b,garbagetrash14,9,neg1,7,1,22,2,946,2,1,1
2870,t,dumbbell0,57,neu,7,1,22,2,947,,,0
7057,t,scale13,59,neu,7,1,22,2,948,6,1,1
1920,t,bonzai14,34,pos,7,1,22,2,949,,,0
2749,t,tent4,56,neu,7,1,22,2,950,5,1,1
9909,b,fan2,14,neg1,7,1,22,2,951,4,1,1
2490,nt,coin15,18,neg2,7,1,22,2,952,4,1,1
2154,t,bowtie11,36,pos,7,1,22,2,953,,,0
2205,nt,cookie1,15,neg2,7,1,22,2,954,5,1,1
9910,nt,stapler5,28,neg2,7,1,22,2,955,,,0
3216,b,windchime16,2,neg1,7,1,22,2,956,,,0
3500,nt,decorativescreen10,21,neg2,7,1,22,2,957,4,1,0
9321,nt,suitcase9,25,neg2,7,1,22,2,958,,,0
1303,t,nunchaku16,45,neu,7,1,22,2,959,,,0
9428,b,ringbinder8,11,neg1,7,1,22,2,960,3,1,1
2383,t,lock14,52,neu,7,1,22,2,961,4,1,1
7325,t,scissors5,43,pos,7,1,22,2,962,7,1,1
6520,b,powerstrip12,5,neg1,7,1,22,2,963,,,0
9301,nt,frisbee0,24,neg2,7,1,22,2,964,,,0
9921,nt,button5,29,neg2,7,1,22,2,965,,,0
2683,b,gift15,0,neg1,7,1,22,2,966,3,1,1
2590,nt,hanger9,19,neg2,7,1,22,2,967,5,1,0
2340,t,camera7,37,pos,7,1,22,2,968,6,1,1
1710,filler,dresser12,33,pos,7,1,22,2,969,9,1,1
2530,filler,vase15,40,pos,7,1,22,2,970,5,1,0
1601,filler,balloon10,31,pos,7,1,22,2,971,7,1,1
1659,filler,microwave1,32,pos,7,1,22,2,972,6,1,1
2396,filler,cookingpan3,54,neu,7,1,22,2,973,6,1,1
