IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
9428,nt,exercise_equipment5,11,neg1,29,0,21,1,60,0,1
2980,filler,suitcase9,58,neu,29,0,21,1,61,0,1
9425,b,frame10,26,neg2,29,0,21,1,62,0,1
9599,b,cheese8,27,neg2,29,0,21,1,63,0,1
2487,filler,microscope1,55,neu,29,0,21,1,64,0,1
2750,nt,lei9,1,neg1,29,0,21,1,65,0,1
9290,nt,toothpaste14,9,neg1,29,0,21,1,66,0,1
6212,nt,hanger9,4,neg1,29,0,21,1,67,0,1
2308,t,cookingpan3,49,neu,29,0,21,1,68,0,1
1710,t,tent4,33,pos,29,0,21,1,69,0,1
6520,nt,button5,5,neg1,29,0,21,1,70,0,1
9187,nt,stapler5,8,neg1,29,0,21,1,71,0,0
9163,b,dumbbell0,23,neg2,29,0,21,1,72,0,0
2205,b,scissors5,15,neg2,29,0,21,1,73,0,0
2273,t,hairbrush9,48,neu,29,0,21,1,74,0,1
3195,b,cookie1,20,neg2,29,0,21,1,75,0,1
2490,b,key3,18,neg2,29,0,21,1,76,0,1
9909,nt,tape8,14,neg1,29,0,21,1,77,0,0
1920,filler,bearteddy16,34,pos,29,0,21,1,78,0,1
3300,nt,broom11,3,neg1,29,0,21,1,79,0,1
1601,filler,vase15,31,pos,29,0,21,1,80,0,1
9908,nt,binoculars14,13,neg1,29,0,21,1,81,0,0
7230,t,cookpot16,42,pos,29,0,21,1,82,0,1
9321,b,cheesegrater14,25,neg2,29,0,21,1,83,0,1
2272,filler,garbagetrash14,47,neu,29,0,21,1,84,0,0
2590,b,coin15,19,neg2,29,0,21,1,85,0,1
2382,t,dresser12,51,neu,29,0,21,1,86,0,1
2398,t,abacus9,39,pos,29,0,21,1,87,0,1
9075,nt,calculator3,7,neg1,29,0,21,1,88,0,1
2373,t,hourglass16,38,pos,29,0,21,1,89,0,1
2870,t,powerstrip12,57,neu,29,0,21,1,90,0,1
2456,b,butterfly8,17,neg2,29,0,21,1,91,0,1
8120,t,fan2,44,pos,29,0,21,1,92,0,0
2383,filler,seashell9,52,neu,29,0,21,1,93,0,1
2340,t,balloon10,37,pos,29,0,21,1,94,0,1
7325,filler,bonzai14,43,pos,29,0,21,1,95,0,0
9921,b,umbrella2,29,neg2,29,0,21,1,96,0,1
2102,t,scale13,46,neu,29,0,21,1,97,0,1
2683,nt,pokercard14,0,neg1,29,0,21,1,98,0,1
1303,filler,camera7,45,neu,29,0,21,1,99,0,1
3216,nt,compass1,2,neg1,29,0,21,1,100,0,1
2390,t,microwave1,53,neu,29,0,21,1,101,0,1
9301,b,decorativescreen10,24,neg2,29,0,21,1,102,0,1
9415,nt,frisbee0,10,neg1,29,0,21,1,103,0,1
9611,nt,bowtie11,12,neg1,29,0,21,1,104,0,1
2309,t,windchime16,50,neu,29,0,21,1,105,0,1
9910,b,tennisracquet7,28,neg2,29,0,21,1,106,0,1
1340,t,turtle3,30,pos,29,0,21,1,107,0,1
1659,t,ringbinder8,32,pos,29,0,21,1,108,0,1
3500,b,lock14,21,neg2,29,0,21,1,109,0,1
2154,t,clock1,36,pos,29,0,21,1,110,0,1
7057,t,cushion2,59,neu,29,0,21,1,111,0,1
2396,t,glove6,54,neu,29,0,21,1,112,0,1
6838,nt,rollerskates16,6,neg1,29,0,21,1,113,0,1
4626,filler,chessboard14,41,pos,29,0,21,1,114,0,1
2530,filler,doorknob4,40,pos,29,0,21,1,115,0,1
2749,t,handbag3,56,neu,29,0,21,1,116,0,0
2345.1,b,backpack6,16,neg2,29,0,21,1,117,0,1
6821,b,nunchaku16,22,neg2,29,0,21,1,118,0,1
2091,t,gift15,35,pos,29,0,21,1,119,0,1
2749,t,handbag3,56,neu,29,0,21,1,120,1,1
2272,filler,garbagetrash14,47,neu,29,0,21,1,121,1,1
9909,nt,tape8,14,neg1,29,0,21,1,122,1,1
7325,filler,bonzai14,43,pos,29,0,21,1,123,1,1
2205,b,scissors5,15,neg2,29,0,21,1,124,1,1
9908,nt,binoculars14,13,neg1,29,0,21,1,125,1,1
9187,nt,stapler5,8,neg1,29,0,21,1,126,1,1
9163,b,dumbbell0,23,neg2,29,0,21,1,127,1,1
8120,t,fan2,44,pos,29,0,21,1,128,1,1
