23,0,20,cycles,0,60,39,t,pos,windchime16,2398.0,1
23,0,20,cycles,0,61,59,filler,neu,coin15,7057.0,1
23,0,20,cycles,0,62,24,b,neg2,butterfly8,9301.0,1
23,0,20,cycles,0,63,1,nt,neg1,cheese8,2750.0,1
23,0,20,cycles,0,64,8,nt,neg1,tent4,9187.0,0
23,0,20,cycles,0,65,38,t,pos,compass1,2373.0,1
23,0,20,cycles,0,66,20,b,neg2,glove6,3195.0,1
23,0,20,cycles,0,67,31,t,pos,cookie1,1601.0,1
23,0,20,cycles,0,68,18,b,neg2,pokercard14,2490.0,1
23,0,20,cycles,0,69,0,nt,neg1,cheesegrater14,2683.0,1
23,0,20,cycles,0,70,13,nt,neg1,clock1,9908.0,1
23,0,20,cycles,0,71,35,filler,pos,lock14,2091.0,1
23,0,20,cycles,0,72,41,t,pos,scissors5,4626.0,1
23,0,20,cycles,0,73,23,b,neg2,suitcase9,9163.0,1
23,0,20,cycles,0,74,5,nt,neg1,chessboard14,6520.0,1
23,0,20,cycles,0,75,16,b,neg2,abacus9,2345.1,1
23,0,20,cycles,0,76,25,b,neg2,microscope1,9321.0,1
23,0,20,cycles,0,77,36,t,pos,binoculars14,2154.0,1
23,0,20,cycles,0,78,22,b,neg2,toothpaste14,6821.0,1
23,0,20,cycles,0,79,47,filler,neu,nunchaku16,2272.0,1
23,0,20,cycles,0,80,37,filler,pos,camera7,2340.0,1
23,0,20,cycles,0,81,45,t,neu,gift15,1303.0,1
23,0,20,cycles,0,82,15,b,neg2,powerstrip12,2205.0,1
23,0,20,cycles,0,83,52,t,neu,turtle3,2383.0,1
23,0,20,cycles,0,84,49,t,neu,dresser12,2308.0,1
23,0,20,cycles,0,85,40,t,pos,backpack6,2530.0,1
23,0,20,cycles,0,86,4,nt,neg1,bonzai14,6212.0,1
23,0,20,cycles,0,87,27,b,neg2,umbrella2,9599.0,1
23,0,20,cycles,0,88,55,t,neu,bowtie11,2487.0,1
23,0,20,cycles,0,89,17,b,neg2,fan2,2456.0,1
23,0,20,cycles,0,90,12,nt,neg1,garbagetrash14,9611.0,1
23,0,20,cycles,0,91,54,t,neu,balloon10,2396.0,1
23,0,20,cycles,0,92,34,filler,pos,frame10,1920.0,1
23,0,20,cycles,0,93,9,nt,neg1,handbag3,9290.0,1
23,0,20,cycles,0,94,28,b,neg2,broom11,9910.0,1
23,0,20,cycles,0,95,6,nt,neg1,dumbbell0,6838.0,1
23,0,20,cycles,0,96,46,t,neu,hanger9,2102.0,1
23,0,20,cycles,0,97,19,b,neg2,stapler5,2590.0,1
23,0,20,cycles,0,98,21,b,neg2,hourglass16,3500.0,1
23,0,20,cycles,0,99,10,nt,neg1,microwave1,9415.0,1
23,0,20,cycles,0,100,51,filler,neu,vase15,2382.0,1
23,0,20,cycles,0,101,43,t,pos,bearteddy16,7325.0,1
23,0,20,cycles,0,102,48,t,neu,cushion2,2273.0,1
23,0,20,cycles,0,103,58,filler,neu,lei9,2980.0,1
23,0,20,cycles,0,104,42,filler,pos,button5,7230.0,1
23,0,20,cycles,0,105,26,b,neg2,seashell9,9425.0,1
23,0,20,cycles,0,106,29,b,neg2,cookingpan3,9921.0,1
23,0,20,cycles,0,107,56,t,neu,doorknob4,2749.0,1
23,0,20,cycles,0,108,32,t,pos,calculator3,1659.0,1
23,0,20,cycles,0,109,7,nt,neg1,hairbrush9,9075.0,1
23,0,20,cycles,0,110,14,nt,neg1,decorativescreen10,9909.0,1
23,0,20,cycles,0,111,3,nt,neg1,tennisracquet7,3300.0,1
23,0,20,cycles,0,112,53,t,neu,ringbinder8,2390.0,1
23,0,20,cycles,0,113,2,nt,neg1,key3,3216.0,1
23,0,20,cycles,0,114,33,t,pos,frisbee0,1710.0,1
23,0,20,cycles,0,115,57,filler,neu,cookpot16,2870.0,1
23,0,20,cycles,0,116,44,t,pos,scale13,8120.0,1
23,0,20,cycles,0,117,30,filler,pos,rollerskates16,1340.0,1
23,0,20,cycles,0,118,50,t,neu,tape8,2309.0,1
23,0,20,cycles,0,119,11,nt,neg1,exercise_equipment5,9428.0,1
23,0,20,cycles,1,120,8,nt,neg1,tent4,9187.0,1
