IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2340,filler,cookpot16,37,pos,11,1,24,1,896,5,2,1
2487,filler,toothpaste14,55,neu,11,1,24,1,897,5,1,1
2273,filler,ringbinder8,48,neu,11,1,24,1,898,5,1,1
7230,filler,handbag3,42,pos,11,1,24,1,899,5,1,1
1303,filler,scissors5,45,neu,11,1,24,1,900,5,1,1
2396,t,cheesegrater14,54,neu,11,1,24,1,901,5,2,1
6838,nt,button5,6,neg1,11,1,24,1,902,5,2,1
9290,nt,scale13,9,neg1,11,1,24,1,903,5,2,1
9611,nt,tape8,12,neg1,11,1,24,1,904,5,1,1
2091,t,umbrella2,35,pos,11,1,24,1,905,5,1,1
2750,nt,cushion2,1,neg1,11,1,24,1,906,5,2,0
6520,nt,microscope1,5,neg1,11,1,24,1,907,5,1,1
1601,t,bowtie11,31,pos,11,1,24,1,908,5,1,1
9910,b,frisbee0,28,neg2,11,1,24,1,909,5,2,1
2345.1,b,windchime16,16,neg2,11,1,24,1,910,3,6,1
9921,b,stapler5,29,neg2,11,1,24,1,911,5,3,1
2154,t,turtle3,36,pos,11,1,24,1,912,5,2,1
8120,t,powerstrip12,44,pos,11,1,24,1,913,2,9,1
1659,t,bearteddy16,32,pos,11,1,24,1,914,5,1,1
6212,nt,cookingpan3,4,neg1,11,1,24,1,915,3,7,1
2382,t,broom11,51,neu,11,1,24,1,916,7,2,1
9301,b,doorknob4,24,neg2,11,1,24,1,917,2,1,1
2398,t,calculator3,39,pos,11,1,24,1,918,5,2,1
9908,nt,decorativescreen10,13,neg1,11,1,24,1,919,5,1,1
9163,b,gift15,23,neg2,11,1,24,1,920,5,1,1
2102,t,glove6,46,neu,11,1,24,1,921,5,1,1
3216,nt,pokercard14,2,neg1,11,1,24,1,922,5,1,1
2683,nt,lei9,0,neg1,11,1,24,1,923,5,1,1
2390,t,cheese8,53,neu,11,1,24,1,924,7,2,0
2205,b,butterfly8,15,neg2,11,1,24,1,925,1,9,1
9415,nt,tent4,10,neg1,11,1,24,1,926,5,3,1
3195,b,microwave1,20,neg2,11,1,24,1,927,5,1,1
9428,nt,bonzai14,11,neg1,11,1,24,1,928,5,1,1
9321,b,hanger9,25,neg2,11,1,24,1,929,5,1,1
9599,b,abacus9,27,neg2,11,1,24,1,930,3,7,1
9909,nt,vase15,14,neg1,11,1,24,1,931,5,2,1
3500,b,lock14,21,neg2,11,1,24,1,932,5,2,1
9425,b,clock1,26,neg2,11,1,24,1,933,5,1,1
2308,t,dresser12,49,neu,11,1,24,1,934,6,2,1
2272,t,frame10,47,neu,11,1,24,1,935,5,1,1
2530,t,backpack6,40,pos,11,1,24,1,936,6,1,1
2383,t,hairbrush9,52,neu,11,1,24,1,937,5,2,1
9075,nt,rollerskates16,7,neg1,11,1,24,1,938,5,2,1
2980,t,coin15,58,neu,11,1,24,1,939,5,1,1
2590,b,chessboard14,19,neg2,11,1,24,1,940,5,1,1
6821,b,garbagetrash14,22,neg2,11,1,24,1,941,5,2,1
2490,b,suitcase9,18,neg2,11,1,24,1,942,5,1,1
2456,b,exercise_equipment5,17,neg2,11,1,24,1,943,2,8,1
1340,t,camera7,30,pos,11,1,24,1,944,3,8,1
3300,nt,nunchaku16,3,neg1,11,1,24,1,945,9,1,1
7057,t,dumbbell0,59,neu,11,1,24,1,946,6,1,1
1710,t,hourglass16,33,pos,11,1,24,1,947,6,1,1
2309,t,cookie1,50,neu,11,1,24,1,948,5,1,1
7325,t,binoculars14,43,pos,11,1,24,1,949,2,9,1
9187,nt,balloon10,8,neg1,11,1,24,1,950,9,1,1
4626,filler,tennisracquet7,41,pos,11,1,24,1,951,5,1,1
2870,filler,fan2,57,neu,11,1,24,1,952,5,1,1
2373,filler,key3,38,pos,11,1,24,1,953,5,1,0
1920,filler,seashell9,34,pos,11,1,24,1,954,3,3,1
2749,filler,compass1,56,neu,11,1,24,1,955,5,1,1
