IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2530,filler,tent4,40,pos,30,1,22,2,359,0,,0.0
4626,filler,lei9,41,pos,30,1,22,2,360,0,2,0.603
2870,filler,ringbinder8,57,neu,30,1,22,2,361,0,2,0.604
1303,filler,turtle3,45,neu,30,1,22,2,362,0,2,0.903
2373,filler,bowtie11,38,pos,30,1,22,2,363,0,2,0.604
2102,filler,backpack6,46,neu,30,1,22,2,364,0,2,0.337
1601,filler,nunchaku16,31,pos,30,1,22,2,365,0,2,0.37
1340,filler,stapler5,30,pos,30,1,22,2,366,0,2,0.32
2272,filler,broom11,47,neu,30,1,22,2,367,0,1,0.571
2308,filler,bearteddy16,49,neu,30,1,22,2,368,0,0,1.138
9321,nt,chessboard14,25,neg2,30,1,22,2,404,1,0,0.787
2396,t,cheese8,54,neu,30,1,22,2,405,1,0,1.254
8120,t,hanger9,44,pos,30,1,22,2,406,1,2,0.904
2390,t,doorknob4,53,neu,30,1,22,2,407,1,2,0.337
2490,nt,scale13,18,neg2,30,1,22,2,408,1,0,0.82
9425,nt,exercise_equipment5,26,neg2,30,1,22,2,409,1,0,0.637
2382,t,compass1,51,neu,30,1,22,2,410,1,1,0.504
2980,t,windchime16,58,neu,30,1,22,2,411,1,2,0.453
9921,nt,hairbrush9,29,neg2,30,1,22,2,412,1,1,1.104
6821,nt,glove6,22,neg2,30,1,22,2,413,1,0,0.453
2309,t,rollerskates16,50,neu,30,1,22,2,414,1,1,0.637
2487,t,tape8,55,neu,30,1,22,2,415,1,2,0.804
3195,nt,bonzai14,20,neg2,30,1,22,2,416,1,0,0.354
1920,t,clock1,34,pos,30,1,22,2,417,1,1,0.837
2456,nt,button5,17,neg2,30,1,22,2,418,1,0,0.503
7325,t,cookie1,43,pos,30,1,22,2,419,1,2,0.403
9599,nt,suitcase9,27,neg2,30,1,22,2,420,1,1,0.37
1659,t,cheesegrater14,32,pos,30,1,22,2,421,1,1,0.721
1710,t,tennisracquet7,33,pos,30,1,22,2,422,1,2,0.62
9163,nt,powerstrip12,23,neg2,30,1,22,2,423,1,0,0.32
7057,t,key3,59,neu,30,1,22,2,424,1,0,0.82
2749,t,umbrella2,56,neu,30,1,22,2,425,1,2,0.521
9301,nt,butterfly8,24,neg2,30,1,22,2,426,1,0,0.57
2273,t,microwave1,48,neu,30,1,22,2,427,1,0,0.554
9910,nt,frame10,28,neg2,30,1,22,2,428,1,0,0.854
2091,t,camera7,35,pos,30,1,22,2,429,1,2,0.337
7230,t,pokercard14,42,pos,30,1,22,2,430,1,1,0.687
2590,nt,frisbee0,19,neg2,30,1,22,2,431,1,0,0.304
2205,nt,dresser12,15,neg2,30,1,22,2,432,1,1,0.62
2340,t,fan2,37,pos,30,1,22,2,433,1,0,0.637
2383,t,balloon10,52,neu,30,1,22,2,434,1,0,0.587
2154,t,abacus9,36,pos,30,1,22,2,435,1,2,0.887
3500,nt,microscope1,21,neg2,30,1,22,2,436,1,0,0.754
2398,t,coin15,39,pos,30,1,22,2,437,1,0,0.721
2345.1,nt,garbagetrash14,16,neg2,30,1,22,2,438,1,0,0.37
7057,t,key3,59,neu,30,1,22,2,439,2,0,0.854
6821,nt,glove6,22,neg2,30,1,22,2,440,2,0,0.887
2749,t,umbrella2,56,neu,30,1,22,2,441,2,2,0.837
9910,nt,frame10,28,neg2,30,1,22,2,442,2,0,0.304
2154,t,abacus9,36,pos,30,1,22,2,443,2,0,0.67
1920,t,clock1,34,pos,30,1,22,2,444,2,0,0.437
2382,t,compass1,51,neu,30,1,22,2,445,2,0,0.337
3195,nt,bonzai14,20,neg2,30,1,22,2,446,2,0,0.32
7230,t,pokercard14,42,pos,30,1,22,2,447,2,2,0.303
2383,t,balloon10,52,neu,30,1,22,2,448,2,0,0.82
8120,t,hanger9,44,pos,30,1,22,2,449,2,2,0.221
9425,nt,exercise_equipment5,26,neg2,30,1,22,2,450,2,0,0.353
9599,nt,suitcase9,27,neg2,30,1,22,2,451,2,0,0.704
2396,t,cheese8,54,neu,30,1,22,2,452,2,2,0.287
2205,nt,dresser12,15,neg2,30,1,22,2,453,2,1,0.704
2340,t,fan2,37,pos,30,1,22,2,454,2,0,0.687
2345.1,nt,garbagetrash14,16,neg2,30,1,22,2,455,2,1,0.401
2273,t,microwave1,48,neu,30,1,22,2,456,2,0,0.321
2490,nt,scale13,18,neg2,30,1,22,2,457,2,0,0.286
2390,t,doorknob4,53,neu,30,1,22,2,458,2,1,1.12
2590,nt,frisbee0,19,neg2,30,1,22,2,459,2,0,0.837
1710,t,tennisracquet7,33,pos,30,1,22,2,460,2,2,0.603
1659,t,cheesegrater14,32,pos,30,1,22,2,461,2,1,0.704
9321,nt,chessboard14,25,neg2,30,1,22,2,462,2,0,0.437
9301,nt,butterfly8,24,neg2,30,1,22,2,463,2,0,0.537
2398,t,coin15,39,pos,30,1,22,2,464,2,0,0.42
7325,t,cookie1,43,pos,30,1,22,2,465,2,2,0.37
2456,nt,button5,17,neg2,30,1,22,2,466,2,0,0.537
3500,nt,microscope1,21,neg2,30,1,22,2,467,2,0,0.62
2980,t,windchime16,58,neu,30,1,22,2,468,2,2,0.42
