itemID,cond,value,subjID,gender,age,CB
0,r,2,204,1,23,2
1,n,2,204,1,23,2
2,r,2,204,1,23,2
3,n,2,204,1,23,2
4,r,3,204,1,23,2
5,r,2,204,1,23,2
6,n,3,204,1,23,2
7,n,1,204,1,23,2
8,r,2,204,1,23,2
9,n,2,204,1,23,2
10,n,2,204,1,23,2
11,r,2,204,1,23,2
12,r,1,204,1,23,2
13,n,3,204,1,23,2
14,r,1,204,1,23,2
15,n,2,204,1,23,2
16,n,1,204,1,23,2
17,r,2,204,1,23,2
18,n,2,204,1,23,2
19,r,2,204,1,23,2
