IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2102,filler,rollerskates16,46,neu,27,0,20,1,60,0,1
9611,nt,powerstrip12,12,neg1,27,0,20,1,61,0,1
3500,b,hourglass16,21,neg2,27,0,20,1,62,0,1
2396,t,key3,54,neu,27,0,20,1,63,0,0
2382,t,cheesegrater14,51,neu,27,0,20,1,64,0,1
1659,t,frisbee0,32,pos,27,0,20,1,65,0,1
2870,t,butterfly8,57,neu,27,0,20,1,66,0,0
8120,t,binoculars14,44,pos,27,0,20,1,67,0,1
2398,t,glove6,39,pos,27,0,20,1,68,0,1
9321,b,backpack6,25,neg2,27,0,20,1,69,0,1
9301,b,pokercard14,24,neg2,27,0,20,1,70,0,0
1710,t,broom11,33,pos,27,0,20,1,71,0,1
9290,nt,chessboard14,9,neg1,27,0,20,1,72,0,1
2390,t,dresser12,53,neu,27,0,20,1,73,0,1
2273,t,nunchaku16,48,neu,27,0,20,1,74,0,1
2309,t,seashell9,50,neu,27,0,20,1,75,0,1
2345.1,b,compass1,16,neg2,27,0,20,1,76,0,1
2530,filler,microwave1,40,pos,27,0,20,1,77,0,1
9910,b,umbrella2,28,neg2,27,0,20,1,78,0,1
2091,filler,exercise_equipment5,35,pos,27,0,20,1,79,0,1
2383,filler,dumbbell0,52,neu,27,0,20,1,80,0,0
2490,b,ringbinder8,18,neg2,27,0,20,1,81,0,1
6520,nt,cookpot16,5,neg1,27,0,20,1,82,0,0
1601,t,stapler5,31,pos,27,0,20,1,83,0,0
9599,b,lei9,27,neg2,27,0,20,1,84,0,1
3300,nt,camera7,3,neg1,27,0,20,1,85,0,1
1340,t,scale13,30,pos,27,0,20,1,86,0,1
9075,nt,cookie1,7,neg1,27,0,20,1,87,0,0
2340,t,cheese8,37,pos,27,0,20,1,88,0,1
2749,t,gift15,56,neu,27,0,20,1,89,0,1
2750,nt,bowtie11,1,neg1,27,0,20,1,90,0,1
9163,b,microscope1,23,neg2,27,0,20,1,91,0,1
9415,nt,decorativescreen10,10,neg1,27,0,20,1,92,0,1
7230,filler,windchime16,42,pos,27,0,20,1,93,0,0
2308,filler,balloon10,49,neu,27,0,20,1,94,0,0
2373,t,cushion2,38,pos,27,0,20,1,95,0,1
9425,b,doorknob4,26,neg2,27,0,20,1,96,0,1
2683,nt,lock14,0,neg1,27,0,20,1,97,0,1
9187,nt,hanger9,8,neg1,27,0,20,1,98,0,1
2980,t,turtle3,58,neu,27,0,20,1,99,0,1
3195,b,toothpaste14,20,neg2,27,0,20,1,100,0,1
2154,filler,bearteddy16,36,pos,27,0,20,1,101,0,1
9428,nt,button5,11,neg1,27,0,20,1,102,0,0
4626,t,clock1,41,pos,27,0,20,1,103,0,1
7325,t,vase15,43,pos,27,0,20,1,104,0,1
7057,filler,cookingpan3,59,neu,27,0,20,1,105,0,1
9908,nt,frame10,13,neg1,27,0,20,1,106,0,1
2590,b,bonzai14,19,neg2,27,0,20,1,107,0,1
9909,nt,handbag3,14,neg1,27,0,20,1,108,0,1
2456,b,abacus9,17,neg2,27,0,20,1,109,0,1
2205,b,garbagetrash14,15,neg2,27,0,20,1,110,0,1
1303,filler,calculator3,45,neu,27,0,20,1,111,0,1
6838,nt,tape8,6,neg1,27,0,20,1,112,0,1
9921,b,fan2,29,neg2,27,0,20,1,113,0,1
3216,nt,suitcase9,2,neg1,27,0,20,1,114,0,1
6212,nt,tennisracquet7,4,neg1,27,0,20,1,115,0,1
1920,filler,tent4,34,pos,27,0,20,1,116,0,1
6821,b,coin15,22,neg2,27,0,20,1,117,0,1
2272,t,hairbrush9,47,neu,27,0,20,1,118,0,1
2487,t,scissors5,55,neu,27,0,20,1,119,0,1
9075,nt,cookie1,7,neg1,27,0,20,1,120,1,1
9428,nt,button5,11,neg1,27,0,20,1,121,1,1
1601,t,stapler5,31,pos,27,0,20,1,122,1,1
9301,b,pokercard14,24,neg2,27,0,20,1,123,1,1
7230,filler,windchime16,42,pos,27,0,20,1,124,1,1
2308,filler,balloon10,49,neu,27,0,20,1,125,1,1
2396,t,key3,54,neu,27,0,20,1,126,1,1
6520,nt,cookpot16,5,neg1,27,0,20,1,127,1,0
2383,filler,dumbbell0,52,neu,27,0,20,1,128,1,1
2870,t,butterfly8,57,neu,27,0,20,1,129,1,1
6520,nt,cookpot16,5,neg1,27,0,20,1,130,2,1
