20,0,24,TNT,prac,316,34,filler,pos,gift15,1920.0,,0.0
20,0,24,TNT,prac,317,59,filler,neu,tape8,7057.0,,0.0
20,0,24,TNT,prac,318,31,filler,pos,clock1,1601.0,2,0.77
20,0,24,TNT,prac,319,53,filler,neu,frisbee0,2390.0,0,0.57
20,0,24,TNT,prac,320,50,filler,neu,cookingpan3,2309.0,2,0.404
20,0,24,TNT,prac,321,32,filler,pos,handbag3,1659.0,1,0.653
20,0,24,TNT,prac,322,36,filler,pos,calculator3,2154.0,2,0.47
20,0,24,TNT,prac,323,51,filler,neu,balloon10,2382.0,1,0.371
20,0,24,TNT,prac,324,30,filler,pos,vase15,1340.0,0,0.504
20,0,24,TNT,prac,325,55,filler,neu,microwave1,2487.0,1,0.553
20,0,24,TNT,0,326,43,t,pos,turtle3,7325.0,2,0.67
20,0,24,TNT,0,327,19,nt,neg2,powerstrip12,2590.0,1,0.721
20,0,24,TNT,0,328,46,t,neu,cookpot16,2102.0,2,0.57
20,0,24,TNT,0,329,25,nt,neg2,suitcase9,9321.0,0,0.97
20,0,24,TNT,0,330,40,t,pos,cookie1,2530.0,2,0.521
20,0,24,TNT,0,331,22,nt,neg2,pokercard14,6821.0,1,0.486
20,0,24,TNT,0,332,48,t,neu,ringbinder8,2273.0,2,0.47
20,0,24,TNT,0,333,52,t,neu,hairbrush9,2383.0,2,0.421
20,0,24,TNT,0,334,23,nt,neg2,abacus9,9163.0,1,0.437
20,0,24,TNT,0,335,33,t,pos,scale13,1710.0,2,0.404
20,0,24,TNT,0,336,18,nt,neg2,seashell9,2490.0,1,0.753
20,0,24,TNT,0,337,49,t,neu,decorativescreen10,2308.0,2,0.403
20,0,24,TNT,0,338,20,nt,neg2,microscope1,3195.0,0,0.854
20,0,24,TNT,0,339,41,t,pos,toothpaste14,4626.0,2,0.37
20,0,24,TNT,0,340,16,nt,neg2,bonzai14,2345.1,0,0.453
20,0,24,TNT,0,341,58,t,neu,key3,2980.0,1,0.47
20,0,24,TNT,0,342,39,t,pos,hourglass16,2398.0,2,0.42
20,0,24,TNT,0,343,21,nt,neg2,umbrella2,3500.0,0,0.404
20,0,24,TNT,0,344,57,t,neu,hanger9,2870.0,2,0.403
20,0,24,TNT,0,345,15,nt,neg2,bowtie11,2205.0,1,0.37
20,0,24,TNT,0,346,54,t,neu,doorknob4,2396.0,2,0.353
20,0,24,TNT,0,347,26,nt,neg2,garbagetrash14,9425.0,0,0.354
20,0,24,TNT,0,348,47,t,neu,cushion2,2272.0,2,0.453
20,0,24,TNT,0,349,37,t,pos,lock14,2340.0,2,0.487
20,0,24,TNT,0,350,38,t,pos,cheese8,2373.0,2,0.437
20,0,24,TNT,0,351,24,nt,neg2,broom11,9301.0,2,0.437
20,0,24,TNT,0,352,42,t,pos,backpack6,7230.0,1,0.653
20,0,24,TNT,0,353,29,nt,neg2,binoculars14,9921.0,1,0.32
20,0,24,TNT,0,354,28,nt,neg2,bearteddy16,9910.0,0,0.454
20,0,24,TNT,0,355,35,t,pos,glove6,2091.0,2,0.454
20,0,24,TNT,0,356,56,t,neu,camera7,2749.0,1,0.371
20,0,24,TNT,0,357,17,nt,neg2,stapler5,2456.0,0,0.421
20,0,24,TNT,0,358,45,t,neu,rollerskates16,1303.0,2,0.654
20,0,24,TNT,0,359,27,nt,neg2,lei9,9599.0,0,0.337
20,0,24,TNT,0,360,44,t,pos,dresser12,8120.0,2,0.304
20,0,24,TNT,1,361,23,nt,neg2,abacus9,9163.0,1,0.371
20,0,24,TNT,1,362,35,t,pos,glove6,2091.0,2,0.404
20,0,24,TNT,1,363,52,t,neu,hairbrush9,2383.0,2,0.42
20,0,24,TNT,1,364,18,nt,neg2,seashell9,2490.0,1,0.687
20,0,24,TNT,1,365,38,t,pos,cheese8,2373.0,2,0.654
20,0,24,TNT,1,366,54,t,neu,doorknob4,2396.0,2,0.454
20,0,24,TNT,1,367,41,t,pos,toothpaste14,4626.0,2,0.487
20,0,24,TNT,1,368,16,nt,neg2,bonzai14,2345.1,0,0.47
20,0,24,TNT,1,369,40,t,pos,cookie1,2530.0,2,0.503
20,0,24,TNT,1,370,57,t,neu,hanger9,2870.0,2,0.387
20,0,24,TNT,1,371,28,nt,neg2,bearteddy16,9910.0,0,0.921
20,0,24,TNT,1,372,49,t,neu,decorativescreen10,2308.0,2,0.537
20,0,24,TNT,1,373,37,t,pos,lock14,2340.0,2,0.52
20,0,24,TNT,1,374,26,nt,neg2,garbagetrash14,9425.0,0,0.52
20,0,24,TNT,1,375,22,nt,neg2,pokercard14,6821.0,0,0.537
20,0,24,TNT,1,376,42,t,pos,backpack6,7230.0,1,0.387
20,0,24,TNT,1,377,15,nt,neg2,bowtie11,2205.0,0,0.82
20,0,24,TNT,1,378,39,t,pos,hourglass16,2398.0,2,0.735
20,0,24,TNT,1,379,56,t,neu,camera7,2749.0,1,0.554
20,0,24,TNT,1,380,19,nt,neg2,powerstrip12,2590.0,1,0.654
20,0,24,TNT,1,381,24,nt,neg2,broom11,9301.0,2,0.404
20,0,24,TNT,1,382,44,t,pos,dresser12,8120.0,2,0.487
20,0,24,TNT,1,383,45,t,neu,rollerskates16,1303.0,2,0.503
20,0,24,TNT,1,384,25,nt,neg2,suitcase9,9321.0,0,0.504
20,0,24,TNT,1,385,33,t,pos,scale13,1710.0,2,0.387
20,0,24,TNT,1,386,48,t,neu,ringbinder8,2273.0,2,0.454
20,0,24,TNT,1,387,20,nt,neg2,microscope1,3195.0,1,0.737
20,0,24,TNT,1,388,29,nt,neg2,binoculars14,9921.0,0,0.954
20,0,24,TNT,1,389,47,t,neu,cushion2,2272.0,2,0.454
20,0,24,TNT,1,390,58,t,neu,key3,2980.0,1,0.67
20,0,24,TNT,1,391,17,nt,neg2,stapler5,2456.0,0,0.437
20,0,24,TNT,1,392,21,nt,neg2,umbrella2,3500.0,0,0.787
20,0,24,TNT,1,393,46,t,neu,cookpot16,2102.0,1,0.87
20,0,24,TNT,1,394,43,t,pos,turtle3,7325.0,,0.0
20,0,24,TNT,1,395,27,nt,neg2,lei9,9599.0,0,0.854
20,0,24,TNT,2,396,52,t,neu,hairbrush9,2383.0,2,0.487
20,0,24,TNT,2,397,45,t,neu,rollerskates16,1303.0,2,0.487
20,0,24,TNT,2,398,42,t,pos,backpack6,7230.0,2,0.386
20,0,24,TNT,2,399,29,nt,neg2,binoculars14,9921.0,0,0.42
20,0,24,TNT,2,400,20,nt,neg2,microscope1,3195.0,1,0.537
20,0,24,TNT,2,401,37,t,pos,lock14,2340.0,2,0.454
20,0,24,TNT,2,402,25,nt,neg2,suitcase9,9321.0,0,0.354
20,0,24,TNT,2,403,58,t,neu,key3,2980.0,1,0.42
20,0,24,TNT,2,404,26,nt,neg2,garbagetrash14,9425.0,0,0.353
20,0,24,TNT,2,405,56,t,neu,camera7,2749.0,2,0.336
20,0,24,TNT,2,406,46,t,neu,cookpot16,2102.0,2,0.521
20,0,24,TNT,2,407,33,t,pos,scale13,1710.0,2,0.454
20,0,24,TNT,2,408,27,nt,neg2,lei9,9599.0,0,0.402
20,0,24,TNT,2,409,18,nt,neg2,seashell9,2490.0,1,0.337
20,0,24,TNT,2,410,48,t,neu,ringbinder8,2273.0,2,0.487
20,0,24,TNT,2,411,44,t,pos,dresser12,8120.0,2,0.42
20,0,24,TNT,2,412,28,nt,neg2,bearteddy16,9910.0,0,0.404
20,0,24,TNT,2,413,39,t,pos,hourglass16,2398.0,2,0.42
20,0,24,TNT,2,414,21,nt,neg2,umbrella2,3500.0,0,0.387
20,0,24,TNT,2,415,17,nt,neg2,stapler5,2456.0,0,0.37
20,0,24,TNT,2,416,43,t,pos,turtle3,7325.0,2,0.52
20,0,24,TNT,2,417,22,nt,neg2,pokercard14,6821.0,0,0.438
20,0,24,TNT,2,418,57,t,neu,hanger9,2870.0,2,0.47
20,0,24,TNT,2,419,54,t,neu,doorknob4,2396.0,2,0.504
20,0,24,TNT,2,420,47,t,neu,cushion2,2272.0,2,0.52
20,0,24,TNT,2,421,15,nt,neg2,bowtie11,2205.0,1,0.468
20,0,24,TNT,2,422,35,t,pos,glove6,2091.0,2,0.487
20,0,24,TNT,2,423,23,nt,neg2,abacus9,9163.0,1,0.487
20,0,24,TNT,2,424,41,t,pos,toothpaste14,4626.0,2,0.503
20,0,24,TNT,2,425,38,t,pos,cheese8,2373.0,2,0.504
20,0,24,TNT,2,426,24,nt,neg2,broom11,9301.0,1,1.003
20,0,24,TNT,2,427,40,t,pos,cookie1,2530.0,2,0.504
20,0,24,TNT,2,428,19,nt,neg2,powerstrip12,2590.0,1,0.569
20,0,24,TNT,2,429,49,t,neu,decorativescreen10,2308.0,2,1.004
20,0,24,TNT,2,430,16,nt,neg2,bonzai14,2345.1,0,0.471
20,0,24,TNT,3,431,42,t,pos,backpack6,7230.0,2,0.502
20,0,24,TNT,3,432,17,nt,neg2,stapler5,2456.0,0,0.403
20,0,24,TNT,3,433,46,t,neu,cookpot16,2102.0,2,0.42
20,0,24,TNT,3,434,18,nt,neg2,seashell9,2490.0,1,0.62
20,0,24,TNT,3,435,37,t,pos,lock14,2340.0,2,0.57
20,0,24,TNT,3,436,35,t,pos,glove6,2091.0,2,0.42
20,0,24,TNT,3,437,23,nt,neg2,abacus9,9163.0,1,0.437
20,0,24,TNT,3,438,33,t,pos,scale13,1710.0,2,0.521
20,0,24,TNT,3,439,20,nt,neg2,microscope1,3195.0,1,0.654
20,0,24,TNT,3,440,24,nt,neg2,broom11,9301.0,1,0.453
20,0,24,TNT,3,441,49,t,neu,decorativescreen10,2308.0,2,0.47
20,0,24,TNT,3,442,19,nt,neg2,powerstrip12,2590.0,0,0.436
20,0,24,TNT,3,443,58,t,neu,key3,2980.0,2,0.304
20,0,24,TNT,3,444,48,t,neu,ringbinder8,2273.0,2,0.32
20,0,24,TNT,3,445,43,t,pos,turtle3,7325.0,2,0.42
20,0,24,TNT,3,446,27,nt,neg2,lei9,9599.0,0,0.437
20,0,24,TNT,3,447,56,t,neu,camera7,2749.0,2,0.87
20,0,24,TNT,3,448,39,t,pos,hourglass16,2398.0,2,0.537
20,0,24,TNT,3,449,21,nt,neg2,umbrella2,3500.0,0,0.503
20,0,24,TNT,3,450,40,t,pos,cookie1,2530.0,2,0.437
20,0,24,TNT,3,451,16,nt,neg2,bonzai14,2345.1,0,0.32
20,0,24,TNT,3,452,41,t,pos,toothpaste14,4626.0,2,0.321
20,0,24,TNT,3,453,57,t,neu,hanger9,2870.0,2,0.37
20,0,24,TNT,3,454,26,nt,neg2,garbagetrash14,9425.0,0,0.354
20,0,24,TNT,3,455,15,nt,neg2,bowtie11,2205.0,0,0.42
20,0,24,TNT,3,456,38,t,pos,cheese8,2373.0,2,0.37
20,0,24,TNT,3,457,47,t,neu,cushion2,2272.0,2,0.488
20,0,24,TNT,3,458,45,t,neu,rollerskates16,1303.0,2,0.537
20,0,24,TNT,3,459,22,nt,neg2,pokercard14,6821.0,0,0.537
20,0,24,TNT,3,460,28,nt,neg2,bearteddy16,9910.0,0,0.437
20,0,24,TNT,3,461,52,t,neu,hairbrush9,2383.0,2,0.42
20,0,24,TNT,3,462,54,t,neu,doorknob4,2396.0,2,0.504
20,0,24,TNT,3,463,25,nt,neg2,suitcase9,9321.0,0,0.487
20,0,24,TNT,3,464,44,t,pos,dresser12,8120.0,2,0.52
20,0,24,TNT,3,465,29,nt,neg2,binoculars14,9921.0,0,0.454
20,0,24,TNT,4,466,16,nt,neg2,bonzai14,2345.1,0,0.454
20,0,24,TNT,4,467,56,t,neu,camera7,2749.0,2,0.504
20,0,24,TNT,4,468,42,t,pos,backpack6,7230.0,2,0.504
20,0,24,TNT,4,469,22,nt,neg2,pokercard14,6821.0,0,0.32
20,0,24,TNT,4,470,58,t,neu,key3,2980.0,2,0.353
20,0,24,TNT,4,471,52,t,neu,hairbrush9,2383.0,2,0.537
20,0,24,TNT,4,472,26,nt,neg2,garbagetrash14,9425.0,0,0.604
20,0,24,TNT,4,473,44,t,pos,dresser12,8120.0,2,0.487
20,0,24,TNT,4,474,45,t,neu,rollerskates16,1303.0,2,0.553
20,0,24,TNT,4,475,15,nt,neg2,bowtie11,2205.0,0,0.52
20,0,24,TNT,4,476,35,t,pos,glove6,2091.0,2,0.568
20,0,24,TNT,4,477,24,nt,neg2,broom11,9301.0,1,1.104
20,0,24,TNT,4,478,54,t,neu,doorknob4,2396.0,2,0.57
20,0,24,TNT,4,479,57,t,neu,hanger9,2870.0,2,0.57
20,0,24,TNT,4,480,23,nt,neg2,abacus9,9163.0,1,0.604
20,0,24,TNT,4,481,19,nt,neg2,powerstrip12,2590.0,0,0.604
20,0,24,TNT,4,482,38,t,pos,cheese8,2373.0,2,0.653
20,0,24,TNT,4,483,18,nt,neg2,seashell9,2490.0,1,0.637
20,0,24,TNT,4,484,48,t,neu,ringbinder8,2273.0,2,0.588
20,0,24,TNT,4,485,40,t,pos,cookie1,2530.0,2,1.087
20,0,24,TNT,4,486,29,nt,neg2,binoculars14,9921.0,0,0.57
20,0,24,TNT,4,487,37,t,pos,lock14,2340.0,2,0.454
20,0,24,TNT,4,488,27,nt,neg2,lei9,9599.0,0,1.187
20,0,24,TNT,4,489,41,t,pos,toothpaste14,4626.0,2,0.52
