IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
9428,nt,clock1,11,neg1,34,1,20,1,124,1,0.7482939369999713
1601,filler,windchime16,31,pos,34,1,20,1,125,1,0.6217377949999445
2205,b,abacus9,15,neg2,34,1,20,1,126,1,0.6281167770000593
9295,pre_new,NA,127,neg,34,1,20,1,127,1,0.9088620069999251
2683,nt,frame10,0,neg1,34,1,20,1,128,1,0.8982386309999129
9326,pre_new,NA,130,neg,34,1,20,1,129,1,1.5548523120000937
9900,pre_new,NA,145,neg,34,1,20,1,130,1,0.9695066219999262
2359,pre_new,NA,156,neu,34,1,20,1,131,1,0.6680103970002165
2278,pre_new,NA,98,neg,34,1,20,1,132,1,0.7179551110000375
3350,pre_new,NA,109,neg,34,1,20,1,133,1,0.6748227089999546
6838,nt,lock14,6,neg1,34,1,20,1,134,1,0.6620921379999345
9332,pre_new,NA,131,neg,34,1,20,1,135,1,0.7191358699999455
2800,pre_new,NA,103,neg,34,1,20,1,136,1,0.672707851000041
9184,pre_new,NA,126,neg,34,1,20,1,137,1,0.62625256299998
2383,t,hanger9,52,neu,34,1,20,1,138,1,0.712118695000072
2456,b,hourglass16,17,neg2,34,1,20,1,139,1,0.8016101150001305
7057,t,hairbrush9,59,neu,34,1,20,1,140,1,1.3002547759999743
7495,pre_new,NA,175,neu,34,1,20,1,141,1,0.737636651999992
2487,filler,tent4,55,neu,34,1,20,1,142,1,0.7511853749999773
8065,pre_new,NA,178,neu,34,1,20,1,143,1,0.6699857899998278
2980,t,vase15,58,neu,34,1,20,1,144,1,0.7009423409999727
5731,pre_new,NA,172,neu,34,1,20,1,145,1,0.7379641229999834
1920,t,tape8,34,pos,34,1,20,1,146,1,0.976933014999986
4000,pre_new,NA,170,neu,34,1,20,1,147,1,0.9031499069999427
6212,nt,backpack6,4,neg1,34,1,20,1,148,1,0.7482042480000928
2730,pre_new,NA,102,neg,34,1,20,1,149,1,0.8236504399999376
9910,b,cheesegrater14,28,neg2,34,1,20,1,150,1,0.9628487750001113
9435,pre_new,NA,140,neg,34,1,20,1,151,1,0.8198468790001243
1111,pre_new,NA,90,neg,34,1,20,1,152,1,0.6340328929998122
1303,t,scale13,45,neu,34,1,20,1,153,1,0.7710867749999579
2530,t,key3,40,pos,34,1,20,1,154,1,0.7980242090000047
9421,pre_new,NA,135,neg,34,1,20,1,155,1,0.8742179739999756
2398,t,glove6,39,pos,34,1,20,1,156,1,0.7995264090000092
2053,pre_new,NA,94,neg,34,1,20,1,157,1,0.7898361870002191
9903,pre_new,NA,147,neg,34,1,20,1,158,1,1.6022134980000828
6242,pre_new,NA,111,neg,34,1,20,1,159,1,0.7208950120000281
1811,pre_new,NA,72,pos,34,1,20,1,160,1,0.77766299599989
9921,b,calculator3,29,neg2,34,1,20,1,161,1,0.7116522829999212
9187,nt,broom11,8,neg1,34,1,20,1,162,1,0.8721461959999033
5780,pre_new,NA,67,pos,34,1,20,1,163,1,0.7072237819998008
8499,pre_new,NA,73,pos,34,1,20,1,164,1,0.6997251630000392
3300,nt,gift15,3,neg1,34,1,20,1,165,1,0.7631909960000485
2308,t,umbrella2,49,neu,34,1,20,1,166,1,0.8191544720000365
9902,pre_new,NA,146,neg,34,1,20,1,167,1,0.8591009860001577
9321,b,seashell9,25,neg2,34,1,20,1,168,1,0.8718037500000264
9452,pre_new,NA,141,neg,34,1,20,1,169,1,0.7510096399998929
2377,pre_new,NA,157,neu,34,1,20,1,170,1,0.6657794660000036
2598,pre_new,NA,75,pos,34,1,20,1,171,1,0.6988034020000669
2340,t,turtle3,37,pos,34,1,20,1,172,1,0.7114404870001181
7325,t,ringbinder8,43,pos,34,1,20,1,173,1,1.0779173040000387
1750,pre_new,NA,78,pos,34,1,20,1,174,1,0.7193391900000279
2208,pre_new,NA,85,pos,34,1,20,1,175,1,0.5693501460000334
8161,pre_new,NA,69,pos,34,1,20,1,176,1,0.6218698910001876
2191,pre_new,NA,154,neu,34,1,20,1,177,1,0.6006454010000652
2345.1,b,doorknob4,16,neg2,34,1,20,1,178,1,0.6053027810000913
5910,pre_new,NA,77,pos,34,1,20,1,179,1,0.6503204089999599
2489,pre_new,NA,162,neu,34,1,20,1,180,1,0.6429170390001673
9429,pre_new,NA,139,neg,34,1,20,1,181,1,0.6522322589999021
2749,t,microwave1,56,neu,34,1,20,1,182,1,0.7992431749999014
2390,t,binoculars14,53,neu,34,1,20,1,183,1,0.6901507919999403
9415,nt,cheese8,10,neg1,34,1,20,1,184,1,0.7491378940001141
6312,pre_new,NA,112,neg,34,1,20,1,185,1,0.7009938310000052
2032,pre_new,NA,152,neu,34,1,20,1,186,1,0.8137584300000071
6520,nt,rollerskates16,5,neg1,34,1,20,1,187,1,0.7045633120001185
2400,pre_new,NA,159,neu,34,1,20,1,188,1,0.7221240019998731
1271,pre_new,NA,91,neg,34,1,20,1,189,1,0.6334846009999637
4605,pre_new,NA,171,neu,34,1,20,1,190,1,0.7513695679999728
9183,pre_new,NA,125,neg,34,1,20,1,191,1,0.6495333190000565
3220,pre_new,NA,107,neg,34,1,20,1,192,1,0.6292906700000458
2700,pre_new,NA,100,neg,34,1,20,1,193,1,0.9268711270001404
2393,pre_new,NA,158,neu,34,1,20,1,194,1,0.548019290999946
9163,b,pokercard14,23,neg2,34,1,20,1,195,1,0.9083145229999445
2314,pre_new,NA,60,pos,34,1,20,1,196,1,0.700151945999778
2154,t,cookingpan3,36,pos,34,1,20,1,197,1,0.6520753209999839
1710,filler,butterfly8,33,pos,34,1,20,1,198,1,0.6494308149999597
3180,pre_new,NA,105,neg,34,1,20,1,199,1,0.6415920229999301
8370,pre_new,NA,63,pos,34,1,20,1,200,1,0.6101401099999748
9621,pre_new,NA,143,neg,34,1,20,1,201,1,0.5711961440001687
8497,pre_new,NA,65,pos,34,1,20,1,202,1,0.6248817099999542
4626,t,cookpot16,41,pos,34,1,20,1,203,1,0.8707014490000802
2373,filler,suitcase9,38,pos,34,1,20,1,204,1,0.6788415899998199
8031,pre_new,NA,62,pos,34,1,20,1,205,1,0.5845142509999732
1659,filler,microscope1,32,pos,34,1,20,1,206,1,0.7288969360001829
9909,nt,decorativescreen10,14,neg1,34,1,20,1,207,0,2.290412510999886
2102,filler,cookie1,46,neu,34,1,20,1,208,1,0.6210053860002063
3216,nt,scissors5,2,neg1,34,1,20,1,209,1,0.7266516390000106
9301,b,exercise_equipment5,24,neg2,34,1,20,1,210,1,0.6776967460000378
2750,nt,bearteddy16,1,neg1,34,1,20,1,211,1,0.7015884849997747
1340,filler,garbagetrash14,30,pos,34,1,20,1,212,1,0.6992924300000141
2158,pre_new,NA,64,pos,34,1,20,1,213,1,0.7390198129999135
9290,nt,coin15,9,neg1,34,1,20,1,214,1,0.9626887800000077
2518,pre_new,NA,163,neu,34,1,20,1,215,1,0.8886456600000656
1274,pre_new,NA,92,neg,34,1,20,1,216,1,0.6515677700001561
2091,t,toothpaste14,35,pos,34,1,20,1,217,1,0.6626329610000994
6550,pre_new,NA,115,neg,34,1,20,1,218,1,0.7848632800000814
2272,filler,frisbee0,47,neu,34,1,20,1,219,1,0.7274339660000351
5726,pre_new,NA,89,pos,34,1,20,1,220,1,0.649687454000059
3195,b,button5,20,neg2,34,1,20,1,221,1,0.6747338539998964
9908,nt,powerstrip12,13,neg1,34,1,20,1,222,1,1.1067125179999948
2273,filler,chessboard14,48,neu,34,1,20,1,223,1,0.6080789019999884
6821,b,stapler5,22,neg2,34,1,20,1,224,1,0.7630603609998161
2382,filler,bonzai14,51,neu,34,1,20,1,225,1,0.6889910429999873
9342,pre_new,NA,133,neg,34,1,20,1,226,1,0.8219637859999693
2141,pre_new,NA,97,neg,34,1,20,1,227,1,0.6012471240001105
8120,t,dumbbell0,44,pos,34,1,20,1,228,1,0.762775425999962
5470,pre_new,NA,74,pos,34,1,20,1,229,1,0.7342259460001515
2870,t,nunchaku16,57,neu,34,1,20,1,230,1,0.7988181210000675
2309,t,camera7,50,neu,34,1,20,1,231,1,0.6568223859999307
2590,b,bowtie11,19,neg2,34,1,20,1,232,1,0.7112584820001757
2593,pre_new,NA,167,neu,34,1,20,1,233,1,0.822661337999989
9611,nt,fan2,12,neg1,34,1,20,1,234,1,0.7705815740000617
7230,t,lei9,42,pos,34,1,20,1,235,1,0.6988217520001854
2396,t,cushion2,54,neu,34,1,20,1,236,1,0.7288793969999006
3500,b,dresser12,21,neg2,34,1,20,1,237,1,0.726904635999972
9599,b,tennisracquet7,27,neg2,34,1,20,1,238,1,0.6573533529999622
9075,nt,compass1,7,neg1,34,1,20,1,239,1,0.6200313499998629
2235,pre_new,NA,155,neu,34,1,20,1,240,1,0.839223413000127
9425,b,balloon10,26,neg2,34,1,20,1,241,1,0.6892918220000865
9040,pre_new,NA,122,neg,34,1,20,1,242,1,0.7048217800002021
2490,b,handbag3,18,neg2,34,1,20,1,243,1,0.6488990009997906
