IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
1303,filler,cheesegrater14,45,neu,33,1,23,1,0
8120,filler,gift15,44,pos,33,1,23,1,1
1340,filler,handbag3,30,pos,33,1,23,1,2
1920,filler,suitcase9,34,pos,33,1,23,1,3
7057,filler,cookpot16,59,neu,33,1,23,1,4
2272,t,hanger9,47,neu,33,1,23,1,5
2102,t,hairbrush9,46,neu,33,1,23,1,6
9075,nt,hourglass16,7,neg1,33,1,23,1,7
4626,t,camera7,41,pos,33,1,23,1,8
7325,t,lock14,43,pos,33,1,23,1,9
2487,t,cookie1,55,neu,33,1,23,1,10
2345.1,b,cushion2,16,neg2,33,1,23,1,11
2308,t,nunchaku16,49,neu,33,1,23,1,12
9909,nt,backpack6,14,neg1,33,1,23,1,13
1601,t,tennisracquet7,31,pos,33,1,23,1,14
2091,t,umbrella2,35,pos,33,1,23,1,15
2749,t,balloon10,56,neu,33,1,23,1,16
2396,t,button5,54,neu,33,1,23,1,17
2154,t,windchime16,36,pos,33,1,23,1,18
9301,b,compass1,24,neg2,33,1,23,1,19
2373,t,pokercard14,38,pos,33,1,23,1,20
9163,b,fan2,23,neg2,33,1,23,1,21
9187,nt,clock1,8,neg1,33,1,23,1,22
6821,b,microwave1,22,neg2,33,1,23,1,23
2390,t,bearteddy16,53,neu,33,1,23,1,24
9908,nt,scale13,13,neg1,33,1,23,1,25
2340,t,tape8,37,pos,33,1,23,1,26
2490,b,seashell9,18,neg2,33,1,23,1,27
3195,b,abacus9,20,neg2,33,1,23,1,28
9599,b,powerstrip12,27,neg2,33,1,23,1,29
3216,nt,frame10,2,neg1,33,1,23,1,30
1710,t,doorknob4,33,pos,33,1,23,1,31
2870,t,dresser12,57,neu,33,1,23,1,32
9921,b,vase15,29,neg2,33,1,23,1,33
9428,nt,scissors5,11,neg1,33,1,23,1,34
3500,b,microscope1,21,neg2,33,1,23,1,35
9910,b,calculator3,28,neg2,33,1,23,1,36
9415,nt,garbagetrash14,10,neg1,33,1,23,1,37
6520,nt,rollerskates16,5,neg1,33,1,23,1,38
2750,nt,exercise_equipment5,1,neg1,33,1,23,1,39
7230,t,cheese8,42,pos,33,1,23,1,40
3300,nt,bonzai14,3,neg1,33,1,23,1,41
6838,nt,glove6,6,neg1,33,1,23,1,42
2456,b,stapler5,17,neg2,33,1,23,1,43
9611,nt,binoculars14,12,neg1,33,1,23,1,44
2205,b,dumbbell0,15,neg2,33,1,23,1,45
9321,b,toothpaste14,25,neg2,33,1,23,1,46
2590,b,key3,19,neg2,33,1,23,1,47
2382,t,cookingpan3,51,neu,33,1,23,1,48
2683,nt,turtle3,0,neg1,33,1,23,1,49
6212,nt,bowtie11,4,neg1,33,1,23,1,50
9290,nt,butterfly8,9,neg1,33,1,23,1,51
2530,t,decorativescreen10,40,pos,33,1,23,1,52
2309,t,chessboard14,50,neu,33,1,23,1,53
9425,b,frisbee0,26,neg2,33,1,23,1,54
2383,filler,lei9,52,neu,33,1,23,1,55
2980,filler,broom11,58,neu,33,1,23,1,56
2398,filler,coin15,39,pos,33,1,23,1,57
2273,filler,ringbinder8,48,neu,33,1,23,1,58
1659,filler,tent4,32,pos,33,1,23,1,59
