subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
1,1,21,encoding,0,39,filler,pos,tennisracquet7,2398.0
1,1,21,encoding,1,57,filler,neu,tent4,2870.0
1,1,21,encoding,2,56,filler,neu,scissors5,2749.0
1,1,21,encoding,3,43,filler,pos,scale13,7325.0
1,1,21,encoding,4,41,filler,pos,rollerskates16,4626.0
1,1,21,encoding,5,48,t,neu,calculator3,2273.0
1,1,21,encoding,6,18,b,neg2,exercise_equipment5,2490.0
1,1,21,encoding,7,54,t,neu,key3,2396.0
1,1,21,encoding,8,29,b,neg2,bonzai14,9921.0
1,1,21,encoding,9,8,nt,neg1,microwave1,9187.0
1,1,21,encoding,10,9,nt,neg1,pokercard14,9290.0
1,1,21,encoding,11,24,b,neg2,butterfly8,9301.0
1,1,21,encoding,12,42,t,pos,cookingpan3,7230.0
1,1,21,encoding,13,5,nt,neg1,umbrella2,6520.0
1,1,21,encoding,14,55,t,neu,decorativescreen10,2487.0
1,1,21,encoding,15,22,b,neg2,compass1,6821.0
1,1,21,encoding,16,31,t,pos,broom11,1601.0
1,1,21,encoding,17,52,t,neu,seashell9,2383.0
1,1,21,encoding,18,11,nt,neg1,bearteddy16,9428.0
1,1,21,encoding,19,37,t,pos,bowtie11,2340.0
1,1,21,encoding,20,3,nt,neg1,suitcase9,3300.0
1,1,21,encoding,21,36,t,pos,powerstrip12,2154.0
1,1,21,encoding,22,26,b,neg2,handbag3,9425.0
1,1,21,encoding,23,20,b,neg2,hanger9,3195.0
1,1,21,encoding,24,17,b,neg2,microscope1,2456.0
1,1,21,encoding,25,35,t,pos,clock1,2091.0
1,1,21,encoding,26,32,t,pos,balloon10,1659.0
1,1,21,encoding,27,27,b,neg2,frisbee0,9599.0
1,1,21,encoding,28,13,nt,neg1,cheese8,9908.0
1,1,21,encoding,29,16,b,neg2,windchime16,2345.1
1,1,21,encoding,30,1,nt,neg1,coin15,2750.0
1,1,21,encoding,31,34,t,pos,dresser12,1920.0
1,1,21,encoding,32,38,t,pos,tape8,2373.0
1,1,21,encoding,33,2,nt,neg1,cookie1,3216.0
1,1,21,encoding,34,47,t,neu,glove6,2272.0
1,1,21,encoding,35,6,nt,neg1,camera7,6838.0
1,1,21,encoding,36,14,nt,neg1,abacus9,9909.0
1,1,21,encoding,37,19,b,neg2,doorknob4,2590.0
1,1,21,encoding,38,50,t,neu,hairbrush9,2309.0
1,1,21,encoding,39,7,nt,neg1,fan2,9075.0
1,1,21,encoding,40,10,nt,neg1,frame10,9415.0
1,1,21,encoding,41,21,b,neg2,toothpaste14,3500.0
1,1,21,encoding,42,23,b,neg2,hourglass16,9163.0
1,1,21,encoding,43,4,nt,neg1,backpack6,6212.0
1,1,21,encoding,44,59,t,neu,nunchaku16,7057.0
1,1,21,encoding,45,30,t,pos,ringbinder8,1340.0
1,1,21,encoding,46,51,t,neu,stapler5,2382.0
1,1,21,encoding,47,49,t,neu,vase15,2308.0
1,1,21,encoding,48,0,nt,neg1,lei9,2683.0
1,1,21,encoding,49,28,b,neg2,binoculars14,9910.0
1,1,21,encoding,50,12,nt,neg1,turtle3,9611.0
1,1,21,encoding,51,15,b,neg2,gift15,2205.0
1,1,21,encoding,52,25,b,neg2,garbagetrash14,9321.0
1,1,21,encoding,53,40,t,pos,chessboard14,2530.0
1,1,21,encoding,54,46,t,neu,dumbbell0,2102.0
1,1,21,encoding,55,44,filler,pos,lock14,8120.0
1,1,21,encoding,56,45,filler,neu,cushion2,1303.0
1,1,21,encoding,57,58,filler,neu,cookpot16,2980.0
1,1,21,encoding,58,53,filler,neu,cheesegrater14,2390.0
1,1,21,encoding,59,33,filler,pos,button5,1710.0
