9,0,22,pre-recog,126,4,nt,neg1,6212.0,1,0.7133051949986111
9,0,22,pre-recog,127,172,pre_new,pos_new,5910.0,1,0.7114480399995955
9,0,22,pre-recog,128,140,pre_new,neu_new,4000.0,1,0.6630955110013019
9,0,22,pre-recog,129,57,t,neu,2870.0,1,0.5980557179991592
9,0,22,pre-recog,130,165,pre_new,pos_new,2370.0,1,0.5781258839997463
9,0,22,pre-recog,131,7,nt,neg1,9075.0,1,0.5855848339997465
9,0,22,pre-recog,132,102,pre_new,neg_new,9341.0,1,0.5416784169992752
9,0,22,pre-recog,133,39,filler,pos,2398.0,0,0.46122414999990724
9,0,22,pre-recog,134,50,t,neu,2309.0,1,0.6220017470004677
9,0,22,pre-recog,135,33,filler,pos,1710.0,1,0.7181201559997135
9,0,22,pre-recog,136,70,pre_new,neg_new,2700.0,1,1.9492068929994275
9,0,22,pre-recog,137,114,pre_new,neg_new,9635.1,1,0.9678216259999317
9,0,22,pre-recog,138,10,nt,neg1,9415.0,1,0.626661342999796
9,0,22,pre-recog,139,51,filler,neu,2382.0,1,0.6531230960008543
9,0,22,pre-recog,140,146,pre_new,neu_new,7506.0,1,0.6710020669997903
9,0,22,pre-recog,141,54,t,neu,2396.0,1,0.5990699209996819
9,0,22,pre-recog,142,94,pre_new,neg_new,9160.0,1,0.6683534190015052
9,0,22,pre-recog,143,40,filler,pos,2530.0,1,0.660526484998627
9,0,22,pre-recog,144,27,b,neg2,9599.0,1,0.707998955000221
9,0,22,pre-recog,145,82,pre_new,neg_new,6312.0,1,0.6184598870004265
9,0,22,pre-recog,146,99,pre_new,neg_new,9302.0,1,0.6563650339994638
9,0,22,pre-recog,147,44,filler,pos,8120.0,1,0.9269067630011705
9,0,22,pre-recog,148,141,pre_new,neu_new,4605.0,1,1.0141694670001016
9,0,22,pre-recog,149,59,filler,neu,7057.0,1,0.7272784360011428
9,0,22,pre-recog,150,177,pre_new,pos_new,8370.0,1,0.8178328719986894
9,0,22,pre-recog,151,48,filler,neu,2273.0,1,0.6734988070002146
9,0,22,pre-recog,152,46,t,neu,2102.0,1,1.4495088670009864
9,0,22,pre-recog,153,49,t,neu,2308.0,1,0.6523632610005734
9,0,22,pre-recog,154,31,t,pos,1601.0,1,0.6499405239992484
9,0,22,pre-recog,155,120,pre_new,neu_new,1645.0,1,0.6042562809998344
9,0,22,pre-recog,156,53,t,neu,2390.0,1,0.7555195250006363
9,0,22,pre-recog,157,36,t,pos,2154.0,1,0.5507731559991953
9,0,22,pre-recog,158,179,pre_new,pos_new,8600.0,1,0.5186990379988856
9,0,22,pre-recog,159,37,t,pos,2340.0,1,0.5938125040011073
9,0,22,pre-recog,160,55,filler,neu,2487.0,1,0.5998213929997291
9,0,22,pre-recog,161,125,pre_new,neu_new,2235.0,1,0.6268209770005342
9,0,22,pre-recog,162,91,pre_new,neg_new,9031.0,1,0.6215371179987415
9,0,22,pre-recog,163,159,pre_new,pos_new,2216.0,1,0.8007892850000644
9,0,22,pre-recog,164,17,b,neg2,2456.0,1,0.6336011749990575
9,0,22,pre-recog,165,143,pre_new,neu_new,7234.0,1,1.7484168669998326
9,0,22,pre-recog,166,95,pre_new,neg_new,9183.0,1,4.7351721430004545
9,0,22,pre-recog,167,26,b,neg2,9425.0,1,0.7216304579997086
9,0,22,pre-recog,168,42,filler,pos,7230.0,1,0.5940977040008875
9,0,22,pre-recog,169,20,b,neg2,3195.0,0,0.5561329920001299
9,0,22,pre-recog,170,136,pre_new,neu_new,2580.0,1,0.8009790680007427
9,0,22,pre-recog,171,103,pre_new,neg_new,9342.0,1,0.7586060319990793
9,0,22,pre-recog,172,22,b,neg2,6821.0,1,0.6489757939998526
9,0,22,pre-recog,173,58,filler,neu,2980.0,1,0.6106203750005079
9,0,22,pre-recog,174,2,nt,neg1,3216.0,1,0.7569692580000265
9,0,22,pre-recog,175,79,pre_new,neg_new,3350.0,1,0.7684167450006498
9,0,22,pre-recog,176,66,pre_new,neg_new,2120.0,1,0.5610901370000647
9,0,22,pre-recog,177,28,b,neg2,9910.0,1,0.6489617739989626
9,0,22,pre-recog,178,144,pre_new,neu_new,7242.0,1,0.5577594209989911
9,0,22,pre-recog,179,128,pre_new,neu_new,2393.0,1,0.5178214930001559
9,0,22,pre-recog,180,153,pre_new,pos_new,1731.0,1,0.4985799539990694
9,0,22,pre-recog,181,12,nt,neg1,9611.0,0,0.5774342570002773
9,0,22,pre-recog,182,14,nt,neg1,9909.0,1,0.6218883940000524
9,0,22,pre-recog,183,64,pre_new,neg_new,2053.0,1,0.6269325170014781
9,0,22,pre-recog,184,24,b,neg2,9301.0,1,0.728763308001362
